"task","repeat_id","outer_fold","inner_fold","t_end","lambda","log10_lambda","k_use","accuracy"
"NUC_vs_CONTROL",1,1,1,10,0.00129154966501488,-2.88888888888889,10,0.717948717948718
"NUC_vs_CONTROL",1,1,1,10,0.000774263682681127,-3.11111111111111,10,0.716117216117216
"NUC_vs_CONTROL",1,1,1,10,0.000464158883361278,-3.33333333333333,10,0.716117216117216
"NUC_vs_CONTROL",1,1,1,10,0.000278255940220713,-3.55555555555556,10,0.716117216117216
"NUC_vs_CONTROL",1,1,1,10,0.000166810053720006,-3.77777777777778,10,0.716117216117216
"NUC_vs_CONTROL",1,1,1,10,1e-04,-4,10,0.716117216117216
"NUC_vs_CONTROL",1,1,2,10,0.01,-2,10,0.71978021978022
"NUC_vs_CONTROL",1,1,2,10,0.00599484250318941,-2.22222222222222,10,0.723443223443223
"NUC_vs_CONTROL",1,1,2,10,0.00359381366380463,-2.44444444444444,10,0.723443223443223
"NUC_vs_CONTROL",1,1,2,10,0.00215443469003188,-2.66666666666667,10,0.721611721611722
"NUC_vs_CONTROL",1,1,2,10,0.00129154966501488,-2.88888888888889,10,0.71978021978022
"NUC_vs_CONTROL",1,1,2,10,0.000774263682681127,-3.11111111111111,10,0.71978021978022
"NUC_vs_CONTROL",1,1,2,10,0.000464158883361278,-3.33333333333333,10,0.71978021978022
"NUC_vs_CONTROL",1,1,2,10,0.000278255940220713,-3.55555555555556,10,0.71978021978022
"NUC_vs_CONTROL",1,1,2,10,0.000166810053720006,-3.77777777777778,10,0.71978021978022
"NUC_vs_CONTROL",1,1,2,10,1e-04,-4,10,0.71978021978022
"NUC_vs_CONTROL",1,1,3,10,0.01,-2,10,0.675229357798165
"NUC_vs_CONTROL",1,1,3,10,0.00599484250318941,-2.22222222222222,10,0.677064220183486
"NUC_vs_CONTROL",1,1,3,10,0.00359381366380463,-2.44444444444444,10,0.675229357798165
"NUC_vs_CONTROL",1,1,3,10,0.00215443469003188,-2.66666666666667,10,0.677064220183486
"NUC_vs_CONTROL",1,1,3,10,0.00129154966501488,-2.88888888888889,10,0.677064220183486
"NUC_vs_CONTROL",1,1,3,10,0.000774263682681127,-3.11111111111111,10,0.677064220183486
"NUC_vs_CONTROL",1,1,3,10,0.000464158883361278,-3.33333333333333,10,0.675229357798165
"NUC_vs_CONTROL",1,1,3,10,0.000278255940220713,-3.55555555555556,10,0.673394495412844
"NUC_vs_CONTROL",1,1,3,10,0.000166810053720006,-3.77777777777778,10,0.673394495412844
"NUC_vs_CONTROL",1,1,3,10,1e-04,-4,10,0.673394495412844
"NUC_vs_CONTROL",1,1,4,10,0.01,-2,10,0.713761467889908
"NUC_vs_CONTROL",1,1,4,10,0.00599484250318941,-2.22222222222222,10,0.710091743119266
"NUC_vs_CONTROL",1,1,4,10,0.00359381366380463,-2.44444444444444,10,0.708256880733945
"NUC_vs_CONTROL",1,1,4,10,0.00215443469003188,-2.66666666666667,10,0.71743119266055
"NUC_vs_CONTROL",1,1,4,10,0.00129154966501488,-2.88888888888889,10,0.721100917431193
"NUC_vs_CONTROL",1,1,4,10,0.000774263682681127,-3.11111111111111,10,0.71743119266055
"NUC_vs_CONTROL",1,1,4,10,0.000464158883361278,-3.33333333333333,10,0.71743119266055
"NUC_vs_CONTROL",1,1,4,10,0.000278255940220713,-3.55555555555556,10,0.719266055045872
"NUC_vs_CONTROL",1,1,4,10,0.000166810053720006,-3.77777777777778,10,0.719266055045872
"NUC_vs_CONTROL",1,1,4,10,1e-04,-4,10,0.719266055045872
"NUC_vs_CONTROL",1,1,5,10,0.01,-2,10,0.699082568807339
"NUC_vs_CONTROL",1,1,5,10,0.00599484250318941,-2.22222222222222,10,0.700917431192661
"NUC_vs_CONTROL",1,1,5,10,0.00359381366380463,-2.44444444444444,10,0.689908256880734
"NUC_vs_CONTROL",1,1,5,10,0.00215443469003188,-2.66666666666667,10,0.689908256880734
"NUC_vs_CONTROL",1,1,5,10,0.00129154966501488,-2.88888888888889,10,0.689908256880734
"NUC_vs_CONTROL",1,1,5,10,0.000774263682681127,-3.11111111111111,10,0.691743119266055
"NUC_vs_CONTROL",1,1,5,10,0.000464158883361278,-3.33333333333333,10,0.691743119266055
"NUC_vs_CONTROL",1,1,5,10,0.000278255940220713,-3.55555555555556,10,0.691743119266055
"NUC_vs_CONTROL",1,1,5,10,0.000166810053720006,-3.77777777777778,10,0.691743119266055
"NUC_vs_CONTROL",1,1,5,10,1e-04,-4,10,0.693577981651376
"NUC_vs_CONTROL",1,1,1,11,0.01,-2,11,0.705128205128205
"NUC_vs_CONTROL",1,1,1,11,0.00599484250318941,-2.22222222222222,11,0.706959706959707
"NUC_vs_CONTROL",1,1,1,11,0.00359381366380463,-2.44444444444444,11,0.705128205128205
"NUC_vs_CONTROL",1,1,1,11,0.00215443469003188,-2.66666666666667,11,0.708791208791209
"NUC_vs_CONTROL",1,1,1,11,0.00129154966501488,-2.88888888888889,11,0.708791208791209
"NUC_vs_CONTROL",1,1,1,11,0.000774263682681127,-3.11111111111111,11,0.706959706959707
"NUC_vs_CONTROL",1,1,1,11,0.000464158883361278,-3.33333333333333,11,0.708791208791209
"NUC_vs_CONTROL",1,1,1,11,0.000278255940220713,-3.55555555555556,11,0.706959706959707
"NUC_vs_CONTROL",1,1,1,11,0.000166810053720006,-3.77777777777778,11,0.708791208791209
"NUC_vs_CONTROL",1,1,1,11,1e-04,-4,11,0.708791208791209
"NUC_vs_CONTROL",1,1,2,11,0.01,-2,11,0.716117216117216
"NUC_vs_CONTROL",1,1,2,11,0.00599484250318941,-2.22222222222222,11,0.723443223443223
"NUC_vs_CONTROL",1,1,2,11,0.00359381366380463,-2.44444444444444,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,0.00215443469003188,-2.66666666666667,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,0.00129154966501488,-2.88888888888889,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,0.000774263682681127,-3.11111111111111,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,0.000464158883361278,-3.33333333333333,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,0.000278255940220713,-3.55555555555556,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,0.000166810053720006,-3.77777777777778,11,0.725274725274725
"NUC_vs_CONTROL",1,1,2,11,1e-04,-4,11,0.725274725274725
"NUC_vs_CONTROL",1,1,3,11,0.01,-2,10,0.684403669724771
"NUC_vs_CONTROL",1,1,3,11,0.00599484250318941,-2.22222222222222,10,0.68256880733945
"NUC_vs_CONTROL",1,1,3,11,0.00359381366380463,-2.44444444444444,10,0.684403669724771
"NUC_vs_CONTROL",1,1,3,11,0.00215443469003188,-2.66666666666667,10,0.688073394495413
"NUC_vs_CONTROL",1,1,3,11,0.00129154966501488,-2.88888888888889,10,0.688073394495413
"NUC_vs_CONTROL",1,1,3,11,0.000774263682681127,-3.11111111111111,10,0.684403669724771
"NUC_vs_CONTROL",1,1,3,11,0.000464158883361278,-3.33333333333333,10,0.684403669724771
"NUC_vs_CONTROL",1,1,3,11,0.000278255940220713,-3.55555555555556,10,0.684403669724771
"NUC_vs_CONTROL",1,1,3,11,0.000166810053720006,-3.77777777777778,10,0.684403669724771
"NUC_vs_CONTROL",1,1,3,11,1e-04,-4,10,0.684403669724771
"NUC_vs_CONTROL",1,1,4,11,0.01,-2,10,0.726605504587156
"NUC_vs_CONTROL",1,1,4,11,0.00599484250318941,-2.22222222222222,10,0.730275229357798
"NUC_vs_CONTROL",1,1,4,11,0.00359381366380463,-2.44444444444444,10,0.728440366972477
"NUC_vs_CONTROL",1,1,4,11,0.00215443469003188,-2.66666666666667,10,0.728440366972477
"NUC_vs_CONTROL",1,1,4,11,0.00129154966501488,-2.88888888888889,10,0.728440366972477
"NUC_vs_CONTROL",1,1,4,11,0.000774263682681127,-3.11111111111111,10,0.728440366972477
"NUC_vs_CONTROL",1,1,4,11,0.000464158883361278,-3.33333333333333,10,0.730275229357798
"NUC_vs_CONTROL",1,1,4,11,0.000278255940220713,-3.55555555555556,10,0.728440366972477
"NUC_vs_CONTROL",1,1,4,11,0.000166810053720006,-3.77777777777778,10,0.728440366972477
"NUC_vs_CONTROL",1,1,4,11,1e-04,-4,10,0.728440366972477
"NUC_vs_CONTROL",1,1,5,11,0.01,-2,11,0.710091743119266
"NUC_vs_CONTROL",1,1,5,11,0.00599484250318941,-2.22222222222222,11,0.702752293577982
"NUC_vs_CONTROL",1,1,5,11,0.00359381366380463,-2.44444444444444,11,0.699082568807339
"NUC_vs_CONTROL",1,1,5,11,0.00215443469003188,-2.66666666666667,11,0.697247706422018
"NUC_vs_CONTROL",1,1,5,11,0.00129154966501488,-2.88888888888889,11,0.695412844036697
"NUC_vs_CONTROL",1,1,5,11,0.000774263682681127,-3.11111111111111,11,0.695412844036697
"NUC_vs_CONTROL",1,1,5,11,0.000464158883361278,-3.33333333333333,11,0.695412844036697
"NUC_vs_CONTROL",1,1,5,11,0.000278255940220713,-3.55555555555556,11,0.695412844036697
"NUC_vs_CONTROL",1,1,5,11,0.000166810053720006,-3.77777777777778,11,0.695412844036697
"NUC_vs_CONTROL",1,1,5,11,1e-04,-4,11,0.695412844036697
"NUC_vs_CONTROL",1,1,1,12,0.01,-2,11,0.710622710622711
"NUC_vs_CONTROL",1,1,1,12,0.00599484250318941,-2.22222222222222,11,0.712454212454212
"NUC_vs_CONTROL",1,1,1,12,0.00359381366380463,-2.44444444444444,11,0.712454212454212
"NUC_vs_CONTROL",1,1,1,12,0.00215443469003188,-2.66666666666667,11,0.712454212454212
"NUC_vs_CONTROL",1,1,1,12,0.00129154966501488,-2.88888888888889,11,0.710622710622711
"NUC_vs_CONTROL",1,1,1,12,0.000774263682681127,-3.11111111111111,11,0.712454212454212
"NUC_vs_CONTROL",1,1,1,12,0.000464158883361278,-3.33333333333333,11,0.710622710622711
"NUC_vs_CONTROL",1,1,1,12,0.000278255940220713,-3.55555555555556,11,0.710622710622711
"NUC_vs_CONTROL",1,1,1,12,0.000166810053720006,-3.77777777777778,11,0.710622710622711
"NUC_vs_CONTROL",1,1,1,12,1e-04,-4,11,0.712454212454212
"NUC_vs_CONTROL",1,1,2,12,0.01,-2,12,0.723443223443223
"NUC_vs_CONTROL",1,1,2,12,0.00599484250318941,-2.22222222222222,12,0.734432234432234
"NUC_vs_CONTROL",1,1,2,12,0.00359381366380463,-2.44444444444444,12,0.728937728937729
"NUC_vs_CONTROL",1,1,2,12,0.00215443469003188,-2.66666666666667,12,0.730769230769231
"NUC_vs_CONTROL",1,1,2,12,0.00129154966501488,-2.88888888888889,12,0.730769230769231
"NUC_vs_CONTROL",1,1,2,12,0.000774263682681127,-3.11111111111111,12,0.732600732600733
"NUC_vs_CONTROL",1,1,2,12,0.000464158883361278,-3.33333333333333,12,0.732600732600733
"NUC_vs_CONTROL",1,1,2,12,0.000278255940220713,-3.55555555555556,12,0.732600732600733
"NUC_vs_CONTROL",1,1,2,12,0.000166810053720006,-3.77777777777778,12,0.732600732600733
"NUC_vs_CONTROL",1,1,2,12,1e-04,-4,12,0.732600732600733
"NUC_vs_CONTROL",1,1,3,12,0.01,-2,11,0.699082568807339
"NUC_vs_CONTROL",1,1,3,12,0.00599484250318941,-2.22222222222222,11,0.691743119266055
"NUC_vs_CONTROL",1,1,3,12,0.00359381366380463,-2.44444444444444,11,0.680733944954128
"NUC_vs_CONTROL",1,1,3,12,0.00215443469003188,-2.66666666666667,11,0.68256880733945
"NUC_vs_CONTROL",1,1,3,12,0.00129154966501488,-2.88888888888889,11,0.684403669724771
"NUC_vs_CONTROL",1,1,3,12,0.000774263682681127,-3.11111111111111,11,0.68256880733945
"NUC_vs_CONTROL",1,1,3,12,0.000464158883361278,-3.33333333333333,11,0.684403669724771
"NUC_vs_CONTROL",1,1,3,12,0.000278255940220713,-3.55555555555556,11,0.684403669724771
"NUC_vs_CONTROL",1,1,3,12,0.000166810053720006,-3.77777777777778,11,0.684403669724771
"NUC_vs_CONTROL",1,1,3,12,1e-04,-4,11,0.684403669724771
"NUC_vs_CONTROL",1,1,4,12,0.01,-2,11,0.743119266055046
"NUC_vs_CONTROL",1,1,4,12,0.00599484250318941,-2.22222222222222,11,0.752293577981651
"NUC_vs_CONTROL",1,1,4,12,0.00359381366380463,-2.44444444444444,11,0.748623853211009
"NUC_vs_CONTROL",1,1,4,12,0.00215443469003188,-2.66666666666667,11,0.75045871559633
"NUC_vs_CONTROL",1,1,4,12,0.00129154966501488,-2.88888888888889,11,0.752293577981651
"NUC_vs_CONTROL",1,1,4,12,0.000774263682681127,-3.11111111111111,11,0.752293577981651
"NUC_vs_CONTROL",1,1,4,12,0.000464158883361278,-3.33333333333333,11,0.752293577981651
"NUC_vs_CONTROL",1,1,4,12,0.000278255940220713,-3.55555555555556,11,0.752293577981651
"NUC_vs_CONTROL",1,1,4,12,0.000166810053720006,-3.77777777777778,11,0.752293577981651
"NUC_vs_CONTROL",1,1,4,12,1e-04,-4,11,0.752293577981651
"NUC_vs_CONTROL",1,1,5,12,0.01,-2,12,0.708256880733945
"NUC_vs_CONTROL",1,1,5,12,0.00599484250318941,-2.22222222222222,12,0.708256880733945
"NUC_vs_CONTROL",1,1,5,12,0.00359381366380463,-2.44444444444444,12,0.706422018348624
"NUC_vs_CONTROL",1,1,5,12,0.00215443469003188,-2.66666666666667,12,0.706422018348624
"NUC_vs_CONTROL",1,1,5,12,0.00129154966501488,-2.88888888888889,12,0.702752293577982
"NUC_vs_CONTROL",1,1,5,12,0.000774263682681127,-3.11111111111111,12,0.702752293577982
"NUC_vs_CONTROL",1,1,5,12,0.000464158883361278,-3.33333333333333,12,0.702752293577982
"NUC_vs_CONTROL",1,1,5,12,0.000278255940220713,-3.55555555555556,12,0.702752293577982
"NUC_vs_CONTROL",1,1,5,12,0.000166810053720006,-3.77777777777778,12,0.702752293577982
"NUC_vs_CONTROL",1,1,5,12,1e-04,-4,12,0.704587155963303
"NUC_vs_CONTROL",1,1,1,13,0.01,-2,12,0.723443223443223
"NUC_vs_CONTROL",1,1,1,13,0.00599484250318941,-2.22222222222222,12,0.723443223443223
"NUC_vs_CONTROL",1,1,1,13,0.00359381366380463,-2.44444444444444,12,0.723443223443223
"NUC_vs_CONTROL",1,1,1,13,0.00215443469003188,-2.66666666666667,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,13,0.00129154966501488,-2.88888888888889,12,0.723443223443223
"NUC_vs_CONTROL",1,1,1,13,0.000774263682681127,-3.11111111111111,12,0.725274725274725
"NUC_vs_CONTROL",1,1,1,13,0.000464158883361278,-3.33333333333333,12,0.725274725274725
"NUC_vs_CONTROL",1,1,1,13,0.000278255940220713,-3.55555555555556,12,0.725274725274725
"NUC_vs_CONTROL",1,1,1,13,0.000166810053720006,-3.77777777777778,12,0.725274725274725
"NUC_vs_CONTROL",1,1,1,13,1e-04,-4,12,0.725274725274725
"NUC_vs_CONTROL",1,1,2,13,0.01,-2,12,0.723443223443223
"NUC_vs_CONTROL",1,1,2,13,0.00599484250318941,-2.22222222222222,12,0.725274725274725
"NUC_vs_CONTROL",1,1,2,13,0.00359381366380463,-2.44444444444444,12,0.728937728937729
"NUC_vs_CONTROL",1,1,2,13,0.00215443469003188,-2.66666666666667,12,0.728937728937729
"NUC_vs_CONTROL",1,1,2,13,0.00129154966501488,-2.88888888888889,12,0.732600732600733
"NUC_vs_CONTROL",1,1,2,13,0.000774263682681127,-3.11111111111111,12,0.732600732600733
"NUC_vs_CONTROL",1,1,2,13,0.000464158883361278,-3.33333333333333,12,0.730769230769231
"NUC_vs_CONTROL",1,1,2,13,0.000278255940220713,-3.55555555555556,12,0.728937728937729
"NUC_vs_CONTROL",1,1,2,13,0.000166810053720006,-3.77777777777778,12,0.728937728937729
"NUC_vs_CONTROL",1,1,2,13,1e-04,-4,12,0.728937728937729
"NUC_vs_CONTROL",1,1,3,13,0.01,-2,12,0.711926605504587
"NUC_vs_CONTROL",1,1,3,13,0.00599484250318941,-2.22222222222222,12,0.704587155963303
"NUC_vs_CONTROL",1,1,3,13,0.00359381366380463,-2.44444444444444,12,0.706422018348624
"NUC_vs_CONTROL",1,1,3,13,0.00215443469003188,-2.66666666666667,12,0.704587155963303
"NUC_vs_CONTROL",1,1,3,13,0.00129154966501488,-2.88888888888889,12,0.708256880733945
"NUC_vs_CONTROL",1,1,3,13,0.000774263682681127,-3.11111111111111,12,0.708256880733945
"NUC_vs_CONTROL",1,1,3,13,0.000464158883361278,-3.33333333333333,12,0.708256880733945
"NUC_vs_CONTROL",1,1,3,13,0.000278255940220713,-3.55555555555556,12,0.706422018348624
"NUC_vs_CONTROL",1,1,3,13,0.000166810053720006,-3.77777777777778,12,0.708256880733945
"NUC_vs_CONTROL",1,1,3,13,1e-04,-4,12,0.710091743119266
"NUC_vs_CONTROL",1,1,4,13,0.01,-2,12,0.746788990825688
"NUC_vs_CONTROL",1,1,4,13,0.00599484250318941,-2.22222222222222,12,0.748623853211009
"NUC_vs_CONTROL",1,1,4,13,0.00359381366380463,-2.44444444444444,12,0.748623853211009
"NUC_vs_CONTROL",1,1,4,13,0.00215443469003188,-2.66666666666667,12,0.741284403669725
"NUC_vs_CONTROL",1,1,4,13,0.00129154966501488,-2.88888888888889,12,0.739449541284404
"NUC_vs_CONTROL",1,1,4,13,0.000774263682681127,-3.11111111111111,12,0.741284403669725
"NUC_vs_CONTROL",1,1,4,13,0.000464158883361278,-3.33333333333333,12,0.741284403669725
"NUC_vs_CONTROL",1,1,4,13,0.000278255940220713,-3.55555555555556,12,0.741284403669725
"NUC_vs_CONTROL",1,1,4,13,0.000166810053720006,-3.77777777777778,12,0.741284403669725
"NUC_vs_CONTROL",1,1,4,13,1e-04,-4,12,0.741284403669725
"NUC_vs_CONTROL",1,1,5,13,0.01,-2,12,0.721100917431193
"NUC_vs_CONTROL",1,1,5,13,0.00599484250318941,-2.22222222222222,12,0.724770642201835
"NUC_vs_CONTROL",1,1,5,13,0.00359381366380463,-2.44444444444444,12,0.728440366972477
"NUC_vs_CONTROL",1,1,5,13,0.00215443469003188,-2.66666666666667,12,0.724770642201835
"NUC_vs_CONTROL",1,1,5,13,0.00129154966501488,-2.88888888888889,12,0.722935779816514
"NUC_vs_CONTROL",1,1,5,13,0.000774263682681127,-3.11111111111111,12,0.721100917431193
"NUC_vs_CONTROL",1,1,5,13,0.000464158883361278,-3.33333333333333,12,0.719266055045872
"NUC_vs_CONTROL",1,1,5,13,0.000278255940220713,-3.55555555555556,12,0.721100917431193
"NUC_vs_CONTROL",1,1,5,13,0.000166810053720006,-3.77777777777778,12,0.721100917431193
"NUC_vs_CONTROL",1,1,5,13,1e-04,-4,12,0.719266055045872
"NUC_vs_CONTROL",1,1,1,14,0.01,-2,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,14,0.00599484250318941,-2.22222222222222,12,0.717948717948718
"NUC_vs_CONTROL",1,1,1,14,0.00359381366380463,-2.44444444444444,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,14,0.00215443469003188,-2.66666666666667,12,0.717948717948718
"NUC_vs_CONTROL",1,1,1,14,0.00129154966501488,-2.88888888888889,12,0.71978021978022
"NUC_vs_CONTROL",1,1,1,14,0.000774263682681127,-3.11111111111111,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,14,0.000464158883361278,-3.33333333333333,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,14,0.000278255940220713,-3.55555555555556,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,14,0.000166810053720006,-3.77777777777778,12,0.721611721611722
"NUC_vs_CONTROL",1,1,1,14,1e-04,-4,12,0.721611721611722
"NUC_vs_CONTROL",1,1,2,14,0.01,-2,13,0.749084249084249
"NUC_vs_CONTROL",1,1,2,14,0.00599484250318941,-2.22222222222222,13,0.743589743589744
"NUC_vs_CONTROL",1,1,2,14,0.00359381366380463,-2.44444444444444,13,0.736263736263736
"NUC_vs_CONTROL",1,1,2,14,0.00215443469003188,-2.66666666666667,13,0.734432234432234
"NUC_vs_CONTROL",1,1,2,14,0.00129154966501488,-2.88888888888889,13,0.734432234432234
"NUC_vs_CONTROL",1,1,2,14,0.000774263682681127,-3.11111111111111,13,0.734432234432234
"NUC_vs_CONTROL",1,1,2,14,0.000464158883361278,-3.33333333333333,13,0.734432234432234
"NUC_vs_CONTROL",1,1,2,14,0.000278255940220713,-3.55555555555556,13,0.734432234432234
"NUC_vs_CONTROL",1,1,2,14,0.000166810053720006,-3.77777777777778,13,0.734432234432234
"NUC_vs_CONTROL",1,1,2,14,1e-04,-4,13,0.734432234432234
"NUC_vs_CONTROL",1,1,3,14,0.01,-2,12,0.711926605504587
"NUC_vs_CONTROL",1,1,3,14,0.00599484250318941,-2.22222222222222,12,0.711926605504587
"NUC_vs_CONTROL",1,1,3,14,0.00359381366380463,-2.44444444444444,12,0.710091743119266
"NUC_vs_CONTROL",1,1,3,14,0.00215443469003188,-2.66666666666667,12,0.71743119266055
"NUC_vs_CONTROL",1,1,3,14,0.00129154966501488,-2.88888888888889,12,0.71743119266055
"NUC_vs_CONTROL",1,1,3,14,0.000774263682681127,-3.11111111111111,12,0.713761467889908
"NUC_vs_CONTROL",1,1,3,14,0.000464158883361278,-3.33333333333333,12,0.713761467889908
"NUC_vs_CONTROL",1,1,3,14,0.000278255940220713,-3.55555555555556,12,0.713761467889908
"NUC_vs_CONTROL",1,1,3,14,0.000166810053720006,-3.77777777777778,12,0.713761467889908
"NUC_vs_CONTROL",1,1,3,14,1e-04,-4,12,0.713761467889908
"NUC_vs_CONTROL",1,1,4,14,0.01,-2,12,0.737614678899083
"NUC_vs_CONTROL",1,1,4,14,0.00599484250318941,-2.22222222222222,12,0.741284403669725
"NUC_vs_CONTROL",1,1,4,14,0.00359381366380463,-2.44444444444444,12,0.739449541284404
"NUC_vs_CONTROL",1,1,4,14,0.00215443469003188,-2.66666666666667,12,0.739449541284404
"NUC_vs_CONTROL",1,1,4,14,0.00129154966501488,-2.88888888888889,12,0.743119266055046
"NUC_vs_CONTROL",1,1,4,14,0.000774263682681127,-3.11111111111111,12,0.743119266055046
"NUC_vs_CONTROL",1,1,4,14,0.000464158883361278,-3.33333333333333,12,0.743119266055046
"NUC_vs_CONTROL",1,1,4,14,0.000278255940220713,-3.55555555555556,12,0.743119266055046
"NUC_vs_CONTROL",1,1,4,14,0.000166810053720006,-3.77777777777778,12,0.743119266055046
"NUC_vs_CONTROL",1,1,4,14,1e-04,-4,12,0.743119266055046
"NUC_vs_CONTROL",1,1,5,14,0.01,-2,13,0.722935779816514
"NUC_vs_CONTROL",1,1,5,14,0.00599484250318941,-2.22222222222222,13,0.71743119266055
"NUC_vs_CONTROL",1,1,5,14,0.00359381366380463,-2.44444444444444,13,0.722935779816514
"NUC_vs_CONTROL",1,1,5,14,0.00215443469003188,-2.66666666666667,13,0.724770642201835
"NUC_vs_CONTROL",1,1,5,14,0.00129154966501488,-2.88888888888889,13,0.721100917431193
"NUC_vs_CONTROL",1,1,5,14,0.000774263682681127,-3.11111111111111,13,0.721100917431193
"NUC_vs_CONTROL",1,1,5,14,0.000464158883361278,-3.33333333333333,13,0.721100917431193
"NUC_vs_CONTROL",1,1,5,14,0.000278255940220713,-3.55555555555556,13,0.721100917431193
"NUC_vs_CONTROL",1,1,5,14,0.000166810053720006,-3.77777777777778,13,0.722935779816514
"NUC_vs_CONTROL",1,1,5,14,1e-04,-4,13,0.722935779816514
"NUC_vs_CONTROL",1,1,1,15,0.01,-2,13,0.727106227106227
"NUC_vs_CONTROL",1,1,1,15,0.00599484250318941,-2.22222222222222,13,0.728937728937729
"NUC_vs_CONTROL",1,1,1,15,0.00359381366380463,-2.44444444444444,13,0.727106227106227
"NUC_vs_CONTROL",1,1,1,15,0.00215443469003188,-2.66666666666667,13,0.727106227106227
"NUC_vs_CONTROL",1,1,1,15,0.00129154966501488,-2.88888888888889,13,0.725274725274725
"NUC_vs_CONTROL",1,1,1,15,0.000774263682681127,-3.11111111111111,13,0.723443223443223
"NUC_vs_CONTROL",1,1,1,15,0.000464158883361278,-3.33333333333333,13,0.723443223443223
"NUC_vs_CONTROL",1,1,1,15,0.000278255940220713,-3.55555555555556,13,0.723443223443223
"NUC_vs_CONTROL",1,1,1,15,0.000166810053720006,-3.77777777777778,13,0.723443223443223
"NUC_vs_CONTROL",1,1,1,15,1e-04,-4,13,0.723443223443223
"NUC_vs_CONTROL",1,1,2,15,0.01,-2,14,0.769230769230769
"NUC_vs_CONTROL",1,1,2,15,0.00599484250318941,-2.22222222222222,14,0.765567765567766
"NUC_vs_CONTROL",1,1,2,15,0.00359381366380463,-2.44444444444444,14,0.763736263736264
"NUC_vs_CONTROL",1,1,2,15,0.00215443469003188,-2.66666666666667,14,0.76007326007326
"NUC_vs_CONTROL",1,1,2,15,0.00129154966501488,-2.88888888888889,14,0.76007326007326
"NUC_vs_CONTROL",1,1,2,15,0.000774263682681127,-3.11111111111111,14,0.76007326007326
"NUC_vs_CONTROL",1,1,2,15,0.000464158883361278,-3.33333333333333,14,0.758241758241758
"NUC_vs_CONTROL",1,1,2,15,0.000278255940220713,-3.55555555555556,14,0.758241758241758
"NUC_vs_CONTROL",1,1,2,15,0.000166810053720006,-3.77777777777778,14,0.758241758241758
"NUC_vs_CONTROL",1,1,2,15,1e-04,-4,14,0.758241758241758
"NUC_vs_CONTROL",1,1,3,15,0.01,-2,13,0.706422018348624
"NUC_vs_CONTROL",1,1,3,15,0.00599484250318941,-2.22222222222222,13,0.710091743119266
"NUC_vs_CONTROL",1,1,3,15,0.00359381366380463,-2.44444444444444,13,0.713761467889908
"NUC_vs_CONTROL",1,1,3,15,0.00215443469003188,-2.66666666666667,13,0.713761467889908
"NUC_vs_CONTROL",1,1,3,15,0.00129154966501488,-2.88888888888889,13,0.71743119266055
"NUC_vs_CONTROL",1,1,3,15,0.000774263682681127,-3.11111111111111,13,0.719266055045872
"NUC_vs_CONTROL",1,1,3,15,0.000464158883361278,-3.33333333333333,13,0.719266055045872
"NUC_vs_CONTROL",1,1,3,15,0.000278255940220713,-3.55555555555556,13,0.719266055045872
"NUC_vs_CONTROL",1,1,3,15,0.000166810053720006,-3.77777777777778,13,0.719266055045872
"NUC_vs_CONTROL",1,1,3,15,1e-04,-4,13,0.719266055045872
"NUC_vs_CONTROL",1,1,4,15,0.01,-2,13,0.728440366972477
"NUC_vs_CONTROL",1,1,4,15,0.00599484250318941,-2.22222222222222,13,0.73394495412844
"NUC_vs_CONTROL",1,1,4,15,0.00359381366380463,-2.44444444444444,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,0.00215443469003188,-2.66666666666667,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,0.00129154966501488,-2.88888888888889,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,0.000774263682681127,-3.11111111111111,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,0.000464158883361278,-3.33333333333333,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,0.000278255940220713,-3.55555555555556,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,0.000166810053720006,-3.77777777777778,13,0.739449541284404
"NUC_vs_CONTROL",1,1,4,15,1e-04,-4,13,0.739449541284404
"NUC_vs_CONTROL",1,1,5,15,0.01,-2,13,0.710091743119266
"NUC_vs_CONTROL",1,1,5,15,0.00599484250318941,-2.22222222222222,13,0.715596330275229
"NUC_vs_CONTROL",1,1,5,15,0.00359381366380463,-2.44444444444444,13,0.71743119266055
"NUC_vs_CONTROL",1,1,5,15,0.00215443469003188,-2.66666666666667,13,0.71743119266055
"NUC_vs_CONTROL",1,1,5,15,0.00129154966501488,-2.88888888888889,13,0.71743119266055
