"repeat_id","fold_id","model","t_end","smooth_lambda_name","smooth_lambda","accuracy","k_use"
14,4,"Mahalanobis",10,"1e-4",1e-04,0.486033519553073,6
14,4,"RF",10,"1e-3",0.001,0.748603351955307,6
14,4,"MultinomialLasso",10,"1e-3",0.001,0.76536312849162,6
14,4,"Mahalanobis",10,"1e-3",0.001,0.486033519553073,6
14,4,"RF",10,"1e-2",0.01,0.748603351955307,6
14,4,"MultinomialLasso",10,"1e-2",0.01,0.76536312849162,6
14,4,"Mahalanobis",10,"1e-2",0.01,0.486033519553073,6
14,4,"RF",10,"1e-1",0.1,0.748603351955307,6
14,4,"MultinomialLasso",10,"1e-1",0.1,0.76536312849162,6
14,4,"Mahalanobis",10,"1e-1",0.1,0.486033519553073,6
14,5,"RF",10,"1e-4",1e-04,0.808988764044944,6
14,5,"MultinomialLasso",10,"1e-4",1e-04,0.797752808988764,6
14,5,"Mahalanobis",10,"1e-4",1e-04,0.567415730337079,6
14,5,"RF",10,"1e-3",0.001,0.797752808988764,6
14,5,"MultinomialLasso",10,"1e-3",0.001,0.797752808988764,6
14,5,"Mahalanobis",10,"1e-3",0.001,0.567415730337079,6
14,5,"RF",10,"1e-2",0.01,0.820224719101124,6
14,5,"MultinomialLasso",10,"1e-2",0.01,0.797752808988764,6
14,5,"Mahalanobis",10,"1e-2",0.01,0.567415730337079,6
14,5,"RF",10,"1e-1",0.1,0.803370786516854,6
14,5,"MultinomialLasso",10,"1e-1",0.1,0.797752808988764,6
14,5,"Mahalanobis",10,"1e-1",0.1,0.567415730337079,6
15,1,"RF",10,"1e-4",1e-04,0.815217391304348,6
15,1,"MultinomialLasso",10,"1e-4",1e-04,0.782608695652174,6
15,1,"Mahalanobis",10,"1e-4",1e-04,0.597826086956522,6
15,1,"RF",10,"1e-3",0.001,0.820652173913043,6
15,1,"MultinomialLasso",10,"1e-3",0.001,0.782608695652174,6
15,1,"Mahalanobis",10,"1e-3",0.001,0.597826086956522,6
15,1,"RF",10,"1e-2",0.01,0.826086956521739,6
15,1,"MultinomialLasso",10,"1e-2",0.01,0.782608695652174,6
15,1,"Mahalanobis",10,"1e-2",0.01,0.597826086956522,6
15,1,"RF",10,"1e-1",0.1,0.820652173913043,6
15,1,"MultinomialLasso",10,"1e-1",0.1,0.782608695652174,6
15,1,"Mahalanobis",10,"1e-1",0.1,0.603260869565217,6
15,2,"RF",10,"1e-4",1e-04,0.754098360655738,6
15,2,"MultinomialLasso",10,"1e-4",1e-04,0.781420765027322,6
15,2,"Mahalanobis",10,"1e-4",1e-04,0.644808743169399,6
15,2,"RF",10,"1e-3",0.001,0.759562841530055,6
15,2,"MultinomialLasso",10,"1e-3",0.001,0.781420765027322,6
15,2,"Mahalanobis",10,"1e-3",0.001,0.644808743169399,6
15,2,"RF",10,"1e-2",0.01,0.748633879781421,6
15,2,"MultinomialLasso",10,"1e-2",0.01,0.781420765027322,6
15,2,"Mahalanobis",10,"1e-2",0.01,0.644808743169399,6
15,2,"RF",10,"1e-1",0.1,0.754098360655738,6
15,2,"MultinomialLasso",10,"1e-1",0.1,0.781420765027322,6
15,2,"Mahalanobis",10,"1e-1",0.1,0.644808743169399,6
15,3,"RF",10,"1e-4",1e-04,0.738888888888889,6
15,3,"MultinomialLasso",10,"1e-4",1e-04,0.761111111111111,6
15,3,"Mahalanobis",10,"1e-4",1e-04,0.561111111111111,6
15,3,"RF",10,"1e-3",0.001,0.727777777777778,6
15,3,"MultinomialLasso",10,"1e-3",0.001,0.761111111111111,6
15,3,"Mahalanobis",10,"1e-3",0.001,0.561111111111111,6
15,3,"RF",10,"1e-2",0.01,0.744444444444444,6
15,3,"MultinomialLasso",10,"1e-2",0.01,0.761111111111111,6
15,3,"Mahalanobis",10,"1e-2",0.01,0.561111111111111,6
15,3,"RF",10,"1e-1",0.1,0.744444444444444,6
15,3,"MultinomialLasso",10,"1e-1",0.1,0.761111111111111,6
15,3,"Mahalanobis",10,"1e-1",0.1,0.566666666666667,6
15,4,"RF",10,"1e-4",1e-04,0.737430167597765,6
15,4,"MultinomialLasso",10,"1e-4",1e-04,0.782122905027933,6
15,4,"Mahalanobis",10,"1e-4",1e-04,0.513966480446927,6
15,4,"RF",10,"1e-3",0.001,0.748603351955307,6
15,4,"MultinomialLasso",10,"1e-3",0.001,0.782122905027933,6
15,4,"Mahalanobis",10,"1e-3",0.001,0.513966480446927,6
15,4,"RF",10,"1e-2",0.01,0.748603351955307,6
15,4,"MultinomialLasso",10,"1e-2",0.01,0.782122905027933,6
15,4,"Mahalanobis",10,"1e-2",0.01,0.513966480446927,6
15,4,"RF",10,"1e-1",0.1,0.737430167597765,6
15,4,"MultinomialLasso",10,"1e-1",0.1,0.782122905027933,6
15,4,"Mahalanobis",10,"1e-1",0.1,0.513966480446927,6
15,5,"RF",10,"1e-4",1e-04,0.814606741573034,6
15,5,"MultinomialLasso",10,"1e-4",1e-04,0.797752808988764,6
15,5,"Mahalanobis",10,"1e-4",1e-04,0.606741573033708,6
15,5,"RF",10,"1e-3",0.001,0.792134831460674,6
15,5,"MultinomialLasso",10,"1e-3",0.001,0.797752808988764,6
15,5,"Mahalanobis",10,"1e-3",0.001,0.606741573033708,6
15,5,"RF",10,"1e-2",0.01,0.814606741573034,6
15,5,"MultinomialLasso",10,"1e-2",0.01,0.797752808988764,6
15,5,"Mahalanobis",10,"1e-2",0.01,0.606741573033708,6
15,5,"RF",10,"1e-1",0.1,0.797752808988764,6
15,5,"MultinomialLasso",10,"1e-1",0.1,0.797752808988764,6
15,5,"Mahalanobis",10,"1e-1",0.1,0.606741573033708,6
16,1,"RF",10,"1e-4",1e-04,0.733695652173913,6
16,1,"MultinomialLasso",10,"1e-4",1e-04,0.71195652173913,6
16,1,"Mahalanobis",10,"1e-4",1e-04,0.5,6
16,1,"RF",10,"1e-3",0.001,0.744565217391304,6
16,1,"MultinomialLasso",10,"1e-3",0.001,0.71195652173913,6
16,1,"Mahalanobis",10,"1e-3",0.001,0.5,6
16,1,"RF",10,"1e-2",0.01,0.728260869565217,6
16,1,"MultinomialLasso",10,"1e-2",0.01,0.71195652173913,6
16,1,"Mahalanobis",10,"1e-2",0.01,0.5,6
16,1,"RF",10,"1e-1",0.1,0.728260869565217,6
16,1,"MultinomialLasso",10,"1e-1",0.1,0.71195652173913,6
16,1,"Mahalanobis",10,"1e-1",0.1,0.5,6
16,2,"RF",10,"1e-4",1e-04,0.797814207650273,6
16,2,"MultinomialLasso",10,"1e-4",1e-04,0.759562841530055,6
16,2,"Mahalanobis",10,"1e-4",1e-04,0.579234972677596,6
16,2,"RF",10,"1e-3",0.001,0.792349726775956,6
16,2,"MultinomialLasso",10,"1e-3",0.001,0.759562841530055,6
16,2,"Mahalanobis",10,"1e-3",0.001,0.579234972677596,6
16,2,"RF",10,"1e-2",0.01,0.792349726775956,6
16,2,"MultinomialLasso",10,"1e-2",0.01,0.759562841530055,6
16,2,"Mahalanobis",10,"1e-2",0.01,0.579234972677596,6
16,2,"RF",10,"1e-1",0.1,0.781420765027322,6
16,2,"MultinomialLasso",10,"1e-1",0.1,0.759562841530055,6
16,2,"Mahalanobis",10,"1e-1",0.1,0.573770491803279,6
16,3,"RF",10,"1e-4",1e-04,0.772222222222222,6
16,3,"MultinomialLasso",10,"1e-4",1e-04,0.8,6
16,3,"Mahalanobis",10,"1e-4",1e-04,0.583333333333333,6
16,3,"RF",10,"1e-3",0.001,0.766666666666667,6
16,3,"MultinomialLasso",10,"1e-3",0.001,0.8,6
16,3,"Mahalanobis",10,"1e-3",0.001,0.577777777777778,6
16,3,"RF",10,"1e-2",0.01,0.761111111111111,6
16,3,"MultinomialLasso",10,"1e-2",0.01,0.8,6
16,3,"Mahalanobis",10,"1e-2",0.01,0.577777777777778,6
16,3,"RF",10,"1e-1",0.1,0.772222222222222,6
16,3,"MultinomialLasso",10,"1e-1",0.1,0.8,6
16,3,"Mahalanobis",10,"1e-1",0.1,0.577777777777778,6
16,4,"RF",10,"1e-4",1e-04,0.82122905027933,6
16,4,"MultinomialLasso",10,"1e-4",1e-04,0.798882681564246,6
16,4,"Mahalanobis",10,"1e-4",1e-04,0.58659217877095,6
16,4,"RF",10,"1e-3",0.001,0.815642458100559,6
16,4,"MultinomialLasso",10,"1e-3",0.001,0.798882681564246,6
16,4,"Mahalanobis",10,"1e-3",0.001,0.58659217877095,6
16,4,"RF",10,"1e-2",0.01,0.810055865921788,6
16,4,"MultinomialLasso",10,"1e-2",0.01,0.798882681564246,6
16,4,"Mahalanobis",10,"1e-2",0.01,0.58659217877095,6
16,4,"RF",10,"1e-1",0.1,0.82122905027933,6
16,4,"MultinomialLasso",10,"1e-1",0.1,0.798882681564246,6
16,4,"Mahalanobis",10,"1e-1",0.1,0.592178770949721,6
16,5,"RF",10,"1e-4",1e-04,0.780898876404494,6
16,5,"MultinomialLasso",10,"1e-4",1e-04,0.797752808988764,6
16,5,"Mahalanobis",10,"1e-4",1e-04,0.556179775280899,6
16,5,"RF",10,"1e-3",0.001,0.780898876404494,6
16,5,"MultinomialLasso",10,"1e-3",0.001,0.797752808988764,6
16,5,"Mahalanobis",10,"1e-3",0.001,0.556179775280899,6
16,5,"RF",10,"1e-2",0.01,0.786516853932584,6
16,5,"MultinomialLasso",10,"1e-2",0.01,0.797752808988764,6
16,5,"Mahalanobis",10,"1e-2",0.01,0.556179775280899,6
16,5,"RF",10,"1e-1",0.1,0.775280898876405,6
16,5,"MultinomialLasso",10,"1e-1",0.1,0.797752808988764,6
16,5,"Mahalanobis",10,"1e-1",0.1,0.561797752808989,6
17,1,"RF",10,"1e-4",1e-04,0.804347826086957,6
17,1,"MultinomialLasso",10,"1e-4",1e-04,0.777173913043478,6
17,1,"Mahalanobis",10,"1e-4",1e-04,0.597826086956522,6
17,1,"RF",10,"1e-3",0.001,0.798913043478261,6
17,1,"MultinomialLasso",10,"1e-3",0.001,0.777173913043478,6
17,1,"Mahalanobis",10,"1e-3",0.001,0.597826086956522,6
17,1,"RF",10,"1e-2",0.01,0.793478260869565,6
17,1,"MultinomialLasso",10,"1e-2",0.01,0.777173913043478,6
17,1,"Mahalanobis",10,"1e-2",0.01,0.597826086956522,6
17,1,"RF",10,"1e-1",0.1,0.78804347826087,6
17,1,"MultinomialLasso",10,"1e-1",0.1,0.777173913043478,6
17,1,"Mahalanobis",10,"1e-1",0.1,0.597826086956522,6
17,2,"RF",10,"1e-4",1e-04,0.797814207650273,6
17,2,"MultinomialLasso",10,"1e-4",1e-04,0.819672131147541,6
17,2,"Mahalanobis",10,"1e-4",1e-04,0.568306010928962,6
17,2,"RF",10,"1e-3",0.001,0.808743169398907,6
17,2,"MultinomialLasso",10,"1e-3",0.001,0.819672131147541,6
17,2,"Mahalanobis",10,"1e-3",0.001,0.568306010928962,6
17,2,"RF",10,"1e-2",0.01,0.808743169398907,6
17,2,"MultinomialLasso",10,"1e-2",0.01,0.819672131147541,6
17,2,"Mahalanobis",10,"1e-2",0.01,0.562841530054645,6
17,2,"RF",10,"1e-1",0.1,0.80327868852459,6
17,2,"MultinomialLasso",10,"1e-1",0.1,0.819672131147541,6
17,2,"Mahalanobis",10,"1e-1",0.1,0.562841530054645,6
17,3,"RF",10,"1e-4",1e-04,0.777777777777778,6
17,3,"MultinomialLasso",10,"1e-4",1e-04,0.755555555555556,6
17,3,"Mahalanobis",10,"1e-4",1e-04,0.588888888888889,6
17,3,"RF",10,"1e-3",0.001,0.788888888888889,6
17,3,"MultinomialLasso",10,"1e-3",0.001,0.755555555555556,6
17,3,"Mahalanobis",10,"1e-3",0.001,0.588888888888889,6
17,3,"RF",10,"1e-2",0.01,0.794444444444444,6
17,3,"MultinomialLasso",10,"1e-2",0.01,0.755555555555556,6
17,3,"Mahalanobis",10,"1e-2",0.01,0.588888888888889,6
17,3,"RF",10,"1e-1",0.1,0.805555555555556,6
17,3,"MultinomialLasso",10,"1e-1",0.1,0.755555555555556,6
17,3,"Mahalanobis",10,"1e-1",0.1,0.588888888888889,6
17,4,"RF",10,"1e-4",1e-04,0.76536312849162,6
17,4,"MultinomialLasso",10,"1e-4",1e-04,0.748603351955307,6
17,4,"Mahalanobis",10,"1e-4",1e-04,0.569832402234637,6
17,4,"RF",10,"1e-3",0.001,0.76536312849162,6
17,4,"MultinomialLasso",10,"1e-3",0.001,0.748603351955307,6
17,4,"Mahalanobis",10,"1e-3",0.001,0.569832402234637,6
17,4,"RF",10,"1e-2",0.01,0.76536312849162,6
17,4,"MultinomialLasso",10,"1e-2",0.01,0.748603351955307,6
17,4,"Mahalanobis",10,"1e-2",0.01,0.569832402234637,6
17,4,"RF",10,"1e-1",0.1,0.782122905027933,6
17,4,"MultinomialLasso",10,"1e-1",0.1,0.748603351955307,6
17,4,"Mahalanobis",10,"1e-1",0.1,0.569832402234637,6
17,5,"RF",10,"1e-4",1e-04,0.786516853932584,6
17,5,"MultinomialLasso",10,"1e-4",1e-04,0.797752808988764,6
17,5,"Mahalanobis",10,"1e-4",1e-04,0.561797752808989,6
17,5,"RF",10,"1e-3",0.001,0.786516853932584,6
17,5,"MultinomialLasso",10,"1e-3",0.001,0.797752808988764,6
17,5,"Mahalanobis",10,"1e-3",0.001,0.561797752808989,6
17,5,"RF",10,"1e-2",0.01,0.786516853932584,6
17,5,"MultinomialLasso",10,"1e-2",0.01,0.797752808988764,6
17,5,"Mahalanobis",10,"1e-2",0.01,0.556179775280899,6
17,5,"RF",10,"1e-1",0.1,0.786516853932584,6
17,5,"MultinomialLasso",10,"1e-1",0.1,0.797752808988764,6
17,5,"Mahalanobis",10,"1e-1",0.1,0.556179775280899,6
18,1,"RF",10,"1e-4",1e-04,0.809782608695652,6
18,1,"MultinomialLasso",10,"1e-4",1e-04,0.798913043478261,6
18,1,"Mahalanobis",10,"1e-4",1e-04,0.565217391304348,6
18,1,"RF",10,"1e-3",0.001,0.809782608695652,6
18,1,"MultinomialLasso",10,"1e-3",0.001,0.798913043478261,6
18,1,"Mahalanobis",10,"1e-3",0.001,0.565217391304348,6
18,1,"RF",10,"1e-2",0.01,0.815217391304348,6
18,1,"MultinomialLasso",10,"1e-2",0.01,0.798913043478261,6
18,1,"Mahalanobis",10,"1e-2",0.01,0.565217391304348,6
18,1,"RF",10,"1e-1",0.1,0.809782608695652,6
18,1,"MultinomialLasso",10,"1e-1",0.1,0.804347826086957,6
18,1,"Mahalanobis",10,"1e-1",0.1,0.565217391304348,6
18,2,"RF",10,"1e-4",1e-04,0.748633879781421,6
18,2,"MultinomialLasso",10,"1e-4",1e-04,0.726775956284153,6
18,2,"Mahalanobis",10,"1e-4",1e-04,0.508196721311475,6
18,2,"RF",10,"1e-3",0.001,0.754098360655738,6
18,2,"MultinomialLasso",10,"1e-3",0.001,0.726775956284153,6
18,2,"Mahalanobis",10,"1e-3",0.001,0.508196721311475,6
18,2,"RF",10,"1e-2",0.01,0.748633879781421,6
18,2,"MultinomialLasso",10,"1e-2",0.01,0.726775956284153,6
18,2,"Mahalanobis",10,"1e-2",0.01,0.508196721311475,6
18,2,"RF",10,"1e-1",0.1,0.748633879781421,6
18,2,"MultinomialLasso",10,"1e-1",0.1,0.726775956284153,6
18,2,"Mahalanobis",10,"1e-1",0.1,0.508196721311475,6
18,3,"RF",10,"1e-4",1e-04,0.811111111111111,6
18,3,"MultinomialLasso",10,"1e-4",1e-04,0.805555555555556,6
18,3,"Mahalanobis",10,"1e-4",1e-04,0.594444444444444,6
18,3,"RF",10,"1e-3",0.001,0.811111111111111,6
18,3,"MultinomialLasso",10,"1e-3",0.001,0.805555555555556,6
18,3,"Mahalanobis",10,"1e-3",0.001,0.594444444444444,6
18,3,"RF",10,"1e-2",0.01,0.8,6
18,3,"MultinomialLasso",10,"1e-2",0.01,0.811111111111111,6
18,3,"Mahalanobis",10,"1e-2",0.01,0.594444444444444,6
18,3,"RF",10,"1e-1",0.1,0.805555555555556,6
18,3,"MultinomialLasso",10,"1e-1",0.1,0.811111111111111,6
18,3,"Mahalanobis",10,"1e-1",0.1,0.594444444444444,6
18,4,"RF",10,"1e-4",1e-04,0.76536312849162,6
18,4,"MultinomialLasso",10,"1e-4",1e-04,0.754189944134078,6
18,4,"Mahalanobis",10,"1e-4",1e-04,0.603351955307263,6
18,4,"RF",10,"1e-3",0.001,0.76536312849162,6
18,4,"MultinomialLasso",10,"1e-3",0.001,0.754189944134078,6
18,4,"Mahalanobis",10,"1e-3",0.001,0.603351955307263,6
18,4,"RF",10,"1e-2",0.01,0.776536312849162,6
18,4,"MultinomialLasso",10,"1e-2",0.01,0.754189944134078,6
18,4,"Mahalanobis",10,"1e-2",0.01,0.603351955307263,6
18,4,"RF",10,"1e-1",0.1,0.770949720670391,6
18,4,"MultinomialLasso",10,"1e-1",0.1,0.754189944134078,6
18,4,"Mahalanobis",10,"1e-1",0.1,0.603351955307263,6
18,5,"RF",10,"1e-4",1e-04,0.780898876404494,6
18,5,"MultinomialLasso",10,"1e-4",1e-04,0.769662921348315,6
18,5,"Mahalanobis",10,"1e-4",1e-04,0.595505617977528,6
18,5,"RF",10,"1e-3",0.001,0.780898876404494,6
18,5,"MultinomialLasso",10,"1e-3",0.001,0.769662921348315,6
18,5,"Mahalanobis",10,"1e-3",0.001,0.595505617977528,6
18,5,"RF",10,"1e-2",0.01,0.775280898876405,6
18,5,"MultinomialLasso",10,"1e-2",0.01,0.769662921348315,6
18,5,"Mahalanobis",10,"1e-2",0.01,0.595505617977528,6
18,5,"RF",10,"1e-1",0.1,0.764044943820225,6
18,5,"MultinomialLasso",10,"1e-1",0.1,0.769662921348315,6
18,5,"Mahalanobis",10,"1e-1",0.1,0.595505617977528,6
19,1,"RF",10,"1e-4",1e-04,0.782608695652174,6
19,1,"MultinomialLasso",10,"1e-4",1e-04,0.78804347826087,6
19,1,"Mahalanobis",10,"1e-4",1e-04,0.570652173913043,6
19,1,"RF",10,"1e-3",0.001,0.782608695652174,6
19,1,"MultinomialLasso",10,"1e-3",0.001,0.78804347826087,6
19,1,"Mahalanobis",10,"1e-3",0.001,0.570652173913043,6
19,1,"RF",10,"1e-2",0.01,0.777173913043478,6
19,1,"MultinomialLasso",10,"1e-2",0.01,0.78804347826087,6
19,1,"Mahalanobis",10,"1e-2",0.01,0.570652173913043,6
19,1,"RF",10,"1e-1",0.1,0.771739130434783,6
19,1,"MultinomialLasso",10,"1e-1",0.1,0.793478260869565,6
19,1,"Mahalanobis",10,"1e-1",0.1,0.565217391304348,6
19,2,"RF",10,"1e-4",1e-04,0.770491803278688,6
19,2,"MultinomialLasso",10,"1e-4",1e-04,0.775956284153005,6
19,2,"Mahalanobis",10,"1e-4",1e-04,0.601092896174863,6
19,2,"RF",10,"1e-3",0.001,0.775956284153005,6
19,2,"MultinomialLasso",10,"1e-3",0.001,0.775956284153005,6
19,2,"Mahalanobis",10,"1e-3",0.001,0.601092896174863,6
19,2,"RF",10,"1e-2",0.01,0.781420765027322,6
19,2,"MultinomialLasso",10,"1e-2",0.01,0.775956284153005,6
19,2,"Mahalanobis",10,"1e-2",0.01,0.601092896174863,6
19,2,"RF",10,"1e-1",0.1,0.786885245901639,6
19,2,"MultinomialLasso",10,"1e-1",0.1,0.775956284153005,6
19,2,"Mahalanobis",10,"1e-1",0.1,0.601092896174863,6
19,3,"RF",10,"1e-4",1e-04,0.755555555555556,6
19,3,"MultinomialLasso",10,"1e-4",1e-04,0.744444444444444,6
19,3,"Mahalanobis",10,"1e-4",1e-04,0.566666666666667,6
19,3,"RF",10,"1e-3",0.001,0.766666666666667,6
19,3,"MultinomialLasso",10,"1e-3",0.001,0.744444444444444,6
19,3,"Mahalanobis",10,"1e-3",0.001,0.566666666666667,6
19,3,"RF",10,"1e-2",0.01,0.761111111111111,6
19,3,"MultinomialLasso",10,"1e-2",0.01,0.744444444444444,6
19,3,"Mahalanobis",10,"1e-2",0.01,0.566666666666667,6
19,3,"RF",10,"1e-1",0.1,0.777777777777778,6
19,3,"MultinomialLasso",10,"1e-1",0.1,0.744444444444444,6
19,3,"Mahalanobis",10,"1e-1",0.1,0.566666666666667,6
19,4,"RF",10,"1e-4",1e-04,0.826815642458101,6
19,4,"MultinomialLasso",10,"1e-4",1e-04,0.787709497206704,6
19,4,"Mahalanobis",10,"1e-4",1e-04,0.564245810055866,6
19,4,"RF",10,"1e-3",0.001,0.826815642458101,6
19,4,"MultinomialLasso",10,"1e-3",0.001,0.787709497206704,6
19,4,"Mahalanobis",10,"1e-3",0.001,0.564245810055866,6
19,4,"RF",10,"1e-2",0.01,0.82122905027933,6
19,4,"MultinomialLasso",10,"1e-2",0.01,0.787709497206704,6
19,4,"Mahalanobis",10,"1e-2",0.01,0.564245810055866,6
19,4,"RF",10,"1e-1",0.1,0.815642458100559,6
19,4,"MultinomialLasso",10,"1e-1",0.1,0.787709497206704,6
19,4,"Mahalanobis",10,"1e-1",0.1,0.564245810055866,6
19,5,"RF",10,"1e-4",1e-04,0.780898876404494,6
19,5,"MultinomialLasso",10,"1e-4",1e-04,0.797752808988764,6
19,5,"Mahalanobis",10,"1e-4",1e-04,0.573033707865168,6
19,5,"RF",10,"1e-3",0.001,0.775280898876405,6
19,5,"MultinomialLasso",10,"1e-3",0.001,0.797752808988764,6
19,5,"Mahalanobis",10,"1e-3",0.001,0.573033707865168,6
19,5,"RF",10,"1e-2",0.01,0.780898876404494,6
19,5,"MultinomialLasso",10,"1e-2",0.01,0.797752808988764,6
19,5,"Mahalanobis",10,"1e-2",0.01,0.573033707865168,6
19,5,"RF",10,"1e-1",0.1,0.775280898876405,6
19,5,"MultinomialLasso",10,"1e-1",0.1,0.797752808988764,6
19,5,"Mahalanobis",10,"1e-1",0.1,0.573033707865168,6
20,1,"RF",10,"1e-4",1e-04,0.782608695652174,6
20,1,"MultinomialLasso",10,"1e-4",1e-04,0.782608695652174,6
20,1,"Mahalanobis",10,"1e-4",1e-04,0.592391304347826,6
20,1,"RF",10,"1e-3",0.001,0.793478260869565,6
20,1,"MultinomialLasso",10,"1e-3",0.001,0.782608695652174,6
20,1,"Mahalanobis",10,"1e-3",0.001,0.592391304347826,6
20,1,"RF",10,"1e-2",0.01,0.78804347826087,6
20,1,"MultinomialLasso",10,"1e-2",0.01,0.782608695652174,6
20,1,"Mahalanobis",10,"1e-2",0.01,0.597826086956522,6
20,1,"RF",10,"1e-1",0.1,0.793478260869565,6
20,1,"MultinomialLasso",10,"1e-1",0.1,0.782608695652174,6
20,1,"Mahalanobis",10,"1e-1",0.1,0.597826086956522,6
20,2,"RF",10,"1e-4",1e-04,0.830601092896175,6
20,2,"MultinomialLasso",10,"1e-4",1e-04,0.80327868852459,6
20,2,"Mahalanobis",10,"1e-4",1e-04,0.551912568306011,6
20,2,"RF",10,"1e-3",0.001,0.836065573770492,6
20,2,"MultinomialLasso",10,"1e-3",0.001,0.80327868852459,6
20,2,"Mahalanobis",10,"1e-3",0.001,0.551912568306011,6
20,2,"RF",10,"1e-2",0.01,0.825136612021858,6
20,2,"MultinomialLasso",10,"1e-2",0.01,0.80327868852459,6
20,2,"Mahalanobis",10,"1e-2",0.01,0.551912568306011,6
20,2,"RF",10,"1e-1",0.1,0.830601092896175,6
20,2,"MultinomialLasso",10,"1e-1",0.1,0.80327868852459,6
20,2,"Mahalanobis",10,"1e-1",0.1,0.557377049180328,6
20,3,"RF",10,"1e-4",1e-04,0.716666666666667,6
20,3,"MultinomialLasso",10,"1e-4",1e-04,0.722222222222222,6
20,3,"Mahalanobis",10,"1e-4",1e-04,0.527777777777778,6
20,3,"RF",10,"1e-3",0.001,0.722222222222222,6
20,3,"MultinomialLasso",10,"1e-3",0.001,0.722222222222222,6
20,3,"Mahalanobis",10,"1e-3",0.001,0.527777777777778,6
20,3,"RF",10,"1e-2",0.01,0.722222222222222,6
20,3,"MultinomialLasso",10,"1e-2",0.01,0.722222222222222,6
20,3,"Mahalanobis",10,"1e-2",0.01,0.527777777777778,6
20,3,"RF",10,"1e-1",0.1,0.727777777777778,6
20,3,"MultinomialLasso",10,"1e-1",0.1,0.722222222222222,6
20,3,"Mahalanobis",10,"1e-1",0.1,0.527777777777778,6
20,4,"RF",10,"1e-4",1e-04,0.798882681564246,6
20,4,"MultinomialLasso",10,"1e-4",1e-04,0.793296089385475,6
20,4,"Mahalanobis",10,"1e-4",1e-04,0.608938547486033,6
20,4,"RF",10,"1e-3",0.001,0.798882681564246,6
20,4,"MultinomialLasso",10,"1e-3",0.001,0.793296089385475,6
20,4,"Mahalanobis",10,"1e-3",0.001,0.608938547486033,6
20,4,"RF",10,"1e-2",0.01,0.798882681564246,6
20,4,"MultinomialLasso",10,"1e-2",0.01,0.793296089385475,6
20,4,"Mahalanobis",10,"1e-2",0.01,0.614525139664804,6
20,4,"RF",10,"1e-1",0.1,0.804469273743017,6
20,4,"MultinomialLasso",10,"1e-1",0.1,0.798882681564246,6
20,4,"Mahalanobis",10,"1e-1",0.1,0.603351955307263,6
20,5,"RF",10,"1e-4",1e-04,0.808988764044944,6
20,5,"MultinomialLasso",10,"1e-4",1e-04,0.797752808988764,6
20,5,"Mahalanobis",10,"1e-4",1e-04,0.601123595505618,6
20,5,"RF",10,"1e-3",0.001,0.808988764044944,6
20,5,"MultinomialLasso",10,"1e-3",0.001,0.797752808988764,6
20,5,"Mahalanobis",10,"1e-3",0.001,0.601123595505618,6
20,5,"RF",10,"1e-2",0.01,0.808988764044944,6
20,5,"MultinomialLasso",10,"1e-2",0.01,0.797752808988764,6
20,5,"Mahalanobis",10,"1e-2",0.01,0.601123595505618,6
20,5,"RF",10,"1e-1",0.1,0.814606741573034,6
20,5,"MultinomialLasso",10,"1e-1",0.1,0.792134831460674,6
20,5,"Mahalanobis",10,"1e-1",0.1,0.601123595505618,6
