"repeat_id","outer_fold","inner_fold","t_end","lambda","log10_lambda","k_use","accuracy"
4,1,3,13,0.000278255940220713,-3.55555555555556,7,0.791666666666667
4,1,3,13,0.000166810053720006,-3.77777777777778,7,0.784722222222222
4,1,3,13,1e-04,-4,7,0.784722222222222
4,1,4,13,0.01,-2,7,0.753521126760563
4,1,4,13,0.00599484250318941,-2.22222222222222,7,0.78169014084507
4,1,4,13,0.00359381366380463,-2.44444444444444,7,0.788732394366197
4,1,4,13,0.00215443469003188,-2.66666666666667,7,0.795774647887324
4,1,4,13,0.00129154966501488,-2.88888888888889,7,0.809859154929577
4,1,4,13,0.000774263682681127,-3.11111111111111,7,0.809859154929577
4,1,4,13,0.000464158883361278,-3.33333333333333,7,0.809859154929577
4,1,4,13,0.000278255940220713,-3.55555555555556,7,0.816901408450704
4,1,4,13,0.000166810053720006,-3.77777777777778,7,0.816901408450704
4,1,4,13,1e-04,-4,7,0.816901408450704
4,1,5,13,0.01,-2,7,0.74468085106383
4,1,5,13,0.00599484250318941,-2.22222222222222,7,0.780141843971631
4,1,5,13,0.00359381366380463,-2.44444444444444,7,0.773049645390071
4,1,5,13,0.00215443469003188,-2.66666666666667,7,0.765957446808511
4,1,5,13,0.00129154966501488,-2.88888888888889,7,0.75886524822695
4,1,5,13,0.000774263682681127,-3.11111111111111,7,0.75886524822695
4,1,5,13,0.000464158883361278,-3.33333333333333,7,0.765957446808511
4,1,5,13,0.000278255940220713,-3.55555555555556,7,0.765957446808511
4,1,5,13,0.000166810053720006,-3.77777777777778,7,0.765957446808511
4,1,5,13,1e-04,-4,7,0.765957446808511
4,1,1,14,0.01,-2,7,0.741496598639456
4,1,1,14,0.00599484250318941,-2.22222222222222,7,0.741496598639456
4,1,1,14,0.00359381366380463,-2.44444444444444,7,0.748299319727891
4,1,1,14,0.00215443469003188,-2.66666666666667,7,0.775510204081633
4,1,1,14,0.00129154966501488,-2.88888888888889,7,0.775510204081633
4,1,1,14,0.000774263682681127,-3.11111111111111,7,0.768707482993197
4,1,1,14,0.000464158883361278,-3.33333333333333,7,0.768707482993197
4,1,1,14,0.000278255940220713,-3.55555555555556,7,0.768707482993197
4,1,1,14,0.000166810053720006,-3.77777777777778,7,0.768707482993197
4,1,1,14,1e-04,-4,7,0.768707482993197
4,1,2,14,0.01,-2,7,0.705479452054795
4,1,2,14,0.00599484250318941,-2.22222222222222,7,0.726027397260274
4,1,2,14,0.00359381366380463,-2.44444444444444,7,0.726027397260274
4,1,2,14,0.00215443469003188,-2.66666666666667,7,0.719178082191781
4,1,2,14,0.00129154966501488,-2.88888888888889,7,0.732876712328767
4,1,2,14,0.000774263682681127,-3.11111111111111,7,0.732876712328767
4,1,2,14,0.000464158883361278,-3.33333333333333,7,0.746575342465753
4,1,2,14,0.000278255940220713,-3.55555555555556,7,0.732876712328767
4,1,2,14,0.000166810053720006,-3.77777777777778,7,0.726027397260274
4,1,2,14,1e-04,-4,7,0.746575342465753
4,1,3,14,0.01,-2,8,0.722222222222222
4,1,3,14,0.00599484250318941,-2.22222222222222,8,0.729166666666667
4,1,3,14,0.00359381366380463,-2.44444444444444,8,0.756944444444444
4,1,3,14,0.00215443469003188,-2.66666666666667,8,0.770833333333333
4,1,3,14,0.00129154966501488,-2.88888888888889,8,0.777777777777778
4,1,3,14,0.000774263682681127,-3.11111111111111,8,0.777777777777778
4,1,3,14,0.000464158883361278,-3.33333333333333,8,0.777777777777778
4,1,3,14,0.000278255940220713,-3.55555555555556,8,0.777777777777778
4,1,3,14,0.000166810053720006,-3.77777777777778,8,0.777777777777778
4,1,3,14,1e-04,-4,8,0.777777777777778
4,1,4,14,0.01,-2,7,0.73943661971831
4,1,4,14,0.00599484250318941,-2.22222222222222,7,0.767605633802817
4,1,4,14,0.00359381366380463,-2.44444444444444,7,0.795774647887324
4,1,4,14,0.00215443469003188,-2.66666666666667,7,0.802816901408451
4,1,4,14,0.00129154966501488,-2.88888888888889,7,0.802816901408451
4,1,4,14,0.000774263682681127,-3.11111111111111,7,0.809859154929577
4,1,4,14,0.000464158883361278,-3.33333333333333,7,0.816901408450704
4,1,4,14,0.000278255940220713,-3.55555555555556,7,0.809859154929577
4,1,4,14,0.000166810053720006,-3.77777777777778,7,0.809859154929577
4,1,4,14,1e-04,-4,7,0.809859154929577
4,1,5,14,0.01,-2,7,0.74468085106383
4,1,5,14,0.00599484250318941,-2.22222222222222,7,0.787234042553192
4,1,5,14,0.00359381366380463,-2.44444444444444,7,0.801418439716312
4,1,5,14,0.00215443469003188,-2.66666666666667,7,0.773049645390071
4,1,5,14,0.00129154966501488,-2.88888888888889,7,0.765957446808511
4,1,5,14,0.000774263682681127,-3.11111111111111,7,0.773049645390071
4,1,5,14,0.000464158883361278,-3.33333333333333,7,0.773049645390071
4,1,5,14,0.000278255940220713,-3.55555555555556,7,0.773049645390071
4,1,5,14,0.000166810053720006,-3.77777777777778,7,0.773049645390071
4,1,5,14,1e-04,-4,7,0.765957446808511
4,1,1,15,0.01,-2,8,0.73469387755102
4,1,1,15,0.00599484250318941,-2.22222222222222,8,0.748299319727891
4,1,1,15,0.00359381366380463,-2.44444444444444,8,0.73469387755102
4,1,1,15,0.00215443469003188,-2.66666666666667,8,0.761904761904762
4,1,1,15,0.00129154966501488,-2.88888888888889,8,0.768707482993197
4,1,1,15,0.000774263682681127,-3.11111111111111,8,0.768707482993197
4,1,1,15,0.000464158883361278,-3.33333333333333,8,0.775510204081633
4,1,1,15,0.000278255940220713,-3.55555555555556,8,0.768707482993197
4,1,1,15,0.000166810053720006,-3.77777777777778,8,0.768707482993197
4,1,1,15,1e-04,-4,8,0.768707482993197
4,1,2,15,0.01,-2,8,0.698630136986301
4,1,2,15,0.00599484250318941,-2.22222222222222,8,0.712328767123288
4,1,2,15,0.00359381366380463,-2.44444444444444,8,0.719178082191781
4,1,2,15,0.00215443469003188,-2.66666666666667,8,0.705479452054795
4,1,2,15,0.00129154966501488,-2.88888888888889,8,0.726027397260274
4,1,2,15,0.000774263682681127,-3.11111111111111,8,0.698630136986301
4,1,2,15,0.000464158883361278,-3.33333333333333,8,0.705479452054795
4,1,2,15,0.000278255940220713,-3.55555555555556,8,0.705479452054795
4,1,2,15,0.000166810053720006,-3.77777777777778,8,0.712328767123288
4,1,2,15,1e-04,-4,8,0.712328767123288
4,1,3,15,0.01,-2,8,0.715277777777778
4,1,3,15,0.00599484250318941,-2.22222222222222,8,0.729166666666667
4,1,3,15,0.00359381366380463,-2.44444444444444,8,0.763888888888889
4,1,3,15,0.00215443469003188,-2.66666666666667,8,0.770833333333333
4,1,3,15,0.00129154966501488,-2.88888888888889,8,0.777777777777778
4,1,3,15,0.000774263682681127,-3.11111111111111,8,0.784722222222222
4,1,3,15,0.000464158883361278,-3.33333333333333,8,0.784722222222222
4,1,3,15,0.000278255940220713,-3.55555555555556,8,0.791666666666667
4,1,3,15,0.000166810053720006,-3.77777777777778,8,0.791666666666667
4,1,3,15,1e-04,-4,8,0.791666666666667
4,1,4,15,0.01,-2,8,0.767605633802817
4,1,4,15,0.00599484250318941,-2.22222222222222,8,0.753521126760563
4,1,4,15,0.00359381366380463,-2.44444444444444,8,0.802816901408451
4,1,4,15,0.00215443469003188,-2.66666666666667,8,0.802816901408451
4,1,4,15,0.00129154966501488,-2.88888888888889,8,0.809859154929577
4,1,4,15,0.000774263682681127,-3.11111111111111,8,0.816901408450704
4,1,4,15,0.000464158883361278,-3.33333333333333,8,0.809859154929577
4,1,4,15,0.000278255940220713,-3.55555555555556,8,0.816901408450704
4,1,4,15,0.000166810053720006,-3.77777777777778,8,0.816901408450704
4,1,4,15,1e-04,-4,8,0.816901408450704
4,1,5,15,0.01,-2,8,0.730496453900709
4,1,5,15,0.00599484250318941,-2.22222222222222,8,0.765957446808511
4,1,5,15,0.00359381366380463,-2.44444444444444,8,0.773049645390071
4,1,5,15,0.00215443469003188,-2.66666666666667,8,0.780141843971631
4,1,5,15,0.00129154966501488,-2.88888888888889,8,0.765957446808511
4,1,5,15,0.000774263682681127,-3.11111111111111,8,0.780141843971631
4,1,5,15,0.000464158883361278,-3.33333333333333,8,0.780141843971631
4,1,5,15,0.000278255940220713,-3.55555555555556,8,0.773049645390071
4,1,5,15,0.000166810053720006,-3.77777777777778,8,0.773049645390071
4,1,5,15,1e-04,-4,8,0.765957446808511
4,1,1,16,0.01,-2,8,0.72108843537415
4,1,1,16,0.00599484250318941,-2.22222222222222,8,0.755102040816326
4,1,1,16,0.00359381366380463,-2.44444444444444,8,0.748299319727891
4,1,1,16,0.00215443469003188,-2.66666666666667,8,0.755102040816326
4,1,1,16,0.00129154966501488,-2.88888888888889,8,0.775510204081633
4,1,1,16,0.000774263682681127,-3.11111111111111,8,0.768707482993197
4,1,1,16,0.000464158883361278,-3.33333333333333,8,0.775510204081633
4,1,1,16,0.000278255940220713,-3.55555555555556,8,0.775510204081633
4,1,1,16,0.000166810053720006,-3.77777777777778,8,0.775510204081633
4,1,1,16,1e-04,-4,8,0.775510204081633
4,1,2,16,0.01,-2,8,0.684931506849315
4,1,2,16,0.00599484250318941,-2.22222222222222,8,0.712328767123288
4,1,2,16,0.00359381366380463,-2.44444444444444,8,0.726027397260274
4,1,2,16,0.00215443469003188,-2.66666666666667,8,0.719178082191781
4,1,2,16,0.00129154966501488,-2.88888888888889,8,0.719178082191781
4,1,2,16,0.000774263682681127,-3.11111111111111,8,0.719178082191781
4,1,2,16,0.000464158883361278,-3.33333333333333,8,0.698630136986301
4,1,2,16,0.000278255940220713,-3.55555555555556,8,0.705479452054795
4,1,2,16,0.000166810053720006,-3.77777777777778,8,0.705479452054795
4,1,2,16,1e-04,-4,8,0.705479452054795
4,1,3,16,0.01,-2,8,0.715277777777778
4,1,3,16,0.00599484250318941,-2.22222222222222,8,0.736111111111111
4,1,3,16,0.00359381366380463,-2.44444444444444,8,0.756944444444444
4,1,3,16,0.00215443469003188,-2.66666666666667,8,0.777777777777778
4,1,3,16,0.00129154966501488,-2.88888888888889,8,0.777777777777778
4,1,3,16,0.000774263682681127,-3.11111111111111,8,0.777777777777778
4,1,3,16,0.000464158883361278,-3.33333333333333,8,0.777777777777778
4,1,3,16,0.000278255940220713,-3.55555555555556,8,0.777777777777778
4,1,3,16,0.000166810053720006,-3.77777777777778,8,0.777777777777778
4,1,3,16,1e-04,-4,8,0.777777777777778
4,1,4,16,0.01,-2,8,0.746478873239437
4,1,4,16,0.00599484250318941,-2.22222222222222,8,0.767605633802817
4,1,4,16,0.00359381366380463,-2.44444444444444,8,0.795774647887324
4,1,4,16,0.00215443469003188,-2.66666666666667,8,0.809859154929577
4,1,4,16,0.00129154966501488,-2.88888888888889,8,0.823943661971831
4,1,4,16,0.000774263682681127,-3.11111111111111,8,0.830985915492958
4,1,4,16,0.000464158883361278,-3.33333333333333,8,0.823943661971831
4,1,4,16,0.000278255940220713,-3.55555555555556,8,0.816901408450704
4,1,4,16,0.000166810053720006,-3.77777777777778,8,0.816901408450704
4,1,4,16,1e-04,-4,8,0.816901408450704
4,1,5,16,0.01,-2,8,0.716312056737589
4,1,5,16,0.00599484250318941,-2.22222222222222,8,0.75177304964539
4,1,5,16,0.00359381366380463,-2.44444444444444,8,0.773049645390071
4,1,5,16,0.00215443469003188,-2.66666666666667,8,0.780141843971631
4,1,5,16,0.00129154966501488,-2.88888888888889,8,0.773049645390071
4,1,5,16,0.000774263682681127,-3.11111111111111,8,0.773049645390071
4,1,5,16,0.000464158883361278,-3.33333333333333,8,0.780141843971631
4,1,5,16,0.000278255940220713,-3.55555555555556,8,0.787234042553192
4,1,5,16,0.000166810053720006,-3.77777777777778,8,0.787234042553192
4,1,5,16,1e-04,-4,8,0.787234042553192
4,1,1,17,0.01,-2,9,0.741496598639456
4,1,1,17,0.00599484250318941,-2.22222222222222,9,0.73469387755102
4,1,1,17,0.00359381366380463,-2.44444444444444,9,0.741496598639456
4,1,1,17,0.00215443469003188,-2.66666666666667,9,0.768707482993197
4,1,1,17,0.00129154966501488,-2.88888888888889,9,0.755102040816326
4,1,1,17,0.000774263682681127,-3.11111111111111,9,0.755102040816326
4,1,1,17,0.000464158883361278,-3.33333333333333,9,0.761904761904762
4,1,1,17,0.000278255940220713,-3.55555555555556,9,0.768707482993197
4,1,1,17,0.000166810053720006,-3.77777777777778,9,0.768707482993197
4,1,1,17,1e-04,-4,9,0.768707482993197
4,1,2,17,0.01,-2,8,0.691780821917808
4,1,2,17,0.00599484250318941,-2.22222222222222,8,0.712328767123288
4,1,2,17,0.00359381366380463,-2.44444444444444,8,0.719178082191781
4,1,2,17,0.00215443469003188,-2.66666666666667,8,0.712328767123288
4,1,2,17,0.00129154966501488,-2.88888888888889,8,0.719178082191781
4,1,2,17,0.000774263682681127,-3.11111111111111,8,0.746575342465753
4,1,2,17,0.000464158883361278,-3.33333333333333,8,0.719178082191781
4,1,2,17,0.000278255940220713,-3.55555555555556,8,0.712328767123288
4,1,2,17,0.000166810053720006,-3.77777777777778,8,0.712328767123288
4,1,2,17,1e-04,-4,8,0.712328767123288
4,1,3,17,0.01,-2,9,0.729166666666667
4,1,3,17,0.00599484250318941,-2.22222222222222,9,0.763888888888889
4,1,3,17,0.00359381366380463,-2.44444444444444,9,0.770833333333333
4,1,3,17,0.00215443469003188,-2.66666666666667,9,0.791666666666667
4,1,3,17,0.00129154966501488,-2.88888888888889,9,0.805555555555556
4,1,3,17,0.000774263682681127,-3.11111111111111,9,0.798611111111111
4,1,3,17,0.000464158883361278,-3.33333333333333,9,0.798611111111111
4,1,3,17,0.000278255940220713,-3.55555555555556,9,0.791666666666667
4,1,3,17,0.000166810053720006,-3.77777777777778,9,0.798611111111111
4,1,3,17,1e-04,-4,9,0.791666666666667
4,1,4,17,0.01,-2,9,0.753521126760563
4,1,4,17,0.00599484250318941,-2.22222222222222,9,0.753521126760563
4,1,4,17,0.00359381366380463,-2.44444444444444,9,0.774647887323944
4,1,4,17,0.00215443469003188,-2.66666666666667,9,0.788732394366197
4,1,4,17,0.00129154966501488,-2.88888888888889,9,0.802816901408451
4,1,4,17,0.000774263682681127,-3.11111111111111,9,0.823943661971831
4,1,4,17,0.000464158883361278,-3.33333333333333,9,0.830985915492958
4,1,4,17,0.000278255940220713,-3.55555555555556,9,0.830985915492958
4,1,4,17,0.000166810053720006,-3.77777777777778,9,0.823943661971831
4,1,4,17,1e-04,-4,9,0.823943661971831
4,1,5,17,0.01,-2,9,0.765957446808511
4,1,5,17,0.00599484250318941,-2.22222222222222,9,0.780141843971631
4,1,5,17,0.00359381366380463,-2.44444444444444,9,0.765957446808511
4,1,5,17,0.00215443469003188,-2.66666666666667,9,0.780141843971631
4,1,5,17,0.00129154966501488,-2.88888888888889,9,0.773049645390071
4,1,5,17,0.000774263682681127,-3.11111111111111,9,0.75886524822695
4,1,5,17,0.000464158883361278,-3.33333333333333,9,0.75177304964539
4,1,5,17,0.000278255940220713,-3.55555555555556,9,0.75886524822695
4,1,5,17,0.000166810053720006,-3.77777777777778,9,0.75177304964539
4,1,5,17,1e-04,-4,9,0.75177304964539
4,1,1,18,0.01,-2,9,0.741496598639456
4,1,1,18,0.00599484250318941,-2.22222222222222,9,0.748299319727891
4,1,1,18,0.00359381366380463,-2.44444444444444,9,0.741496598639456
4,1,1,18,0.00215443469003188,-2.66666666666667,9,0.748299319727891
4,1,1,18,0.00129154966501488,-2.88888888888889,9,0.761904761904762
4,1,1,18,0.000774263682681127,-3.11111111111111,9,0.775510204081633
4,1,1,18,0.000464158883361278,-3.33333333333333,9,0.775510204081633
4,1,1,18,0.000278255940220713,-3.55555555555556,9,0.782312925170068
4,1,1,18,0.000166810053720006,-3.77777777777778,9,0.775510204081633
4,1,1,18,1e-04,-4,9,0.768707482993197
4,1,2,18,0.01,-2,9,0.691780821917808
4,1,2,18,0.00599484250318941,-2.22222222222222,9,0.705479452054795
4,1,2,18,0.00359381366380463,-2.44444444444444,9,0.705479452054795
4,1,2,18,0.00215443469003188,-2.66666666666667,9,0.691780821917808
4,1,2,18,0.00129154966501488,-2.88888888888889,9,0.698630136986301
4,1,2,18,0.000774263682681127,-3.11111111111111,9,0.698630136986301
4,1,2,18,0.000464158883361278,-3.33333333333333,9,0.705479452054795
4,1,2,18,0.000278255940220713,-3.55555555555556,9,0.698630136986301
4,1,2,18,0.000166810053720006,-3.77777777777778,9,0.698630136986301
4,1,2,18,1e-04,-4,9,0.698630136986301
4,1,3,18,0.01,-2,9,0.729166666666667
4,1,3,18,0.00599484250318941,-2.22222222222222,9,0.75
4,1,3,18,0.00359381366380463,-2.44444444444444,9,0.777777777777778
4,1,3,18,0.00215443469003188,-2.66666666666667,9,0.784722222222222
4,1,3,18,0.00129154966501488,-2.88888888888889,9,0.805555555555556
4,1,3,18,0.000774263682681127,-3.11111111111111,9,0.805555555555556
4,1,3,18,0.000464158883361278,-3.33333333333333,9,0.805555555555556
4,1,3,18,0.000278255940220713,-3.55555555555556,9,0.805555555555556
4,1,3,18,0.000166810053720006,-3.77777777777778,9,0.805555555555556
4,1,3,18,1e-04,-4,9,0.805555555555556
4,1,4,18,0.01,-2,9,0.73943661971831
4,1,4,18,0.00599484250318941,-2.22222222222222,9,0.767605633802817
4,1,4,18,0.00359381366380463,-2.44444444444444,9,0.76056338028169
4,1,4,18,0.00215443469003188,-2.66666666666667,9,0.767605633802817
4,1,4,18,0.00129154966501488,-2.88888888888889,9,0.78169014084507
4,1,4,18,0.000774263682681127,-3.11111111111111,9,0.823943661971831
4,1,4,18,0.000464158883361278,-3.33333333333333,9,0.830985915492958
4,1,4,18,0.000278255940220713,-3.55555555555556,9,0.845070422535211
4,1,4,18,0.000166810053720006,-3.77777777777778,9,0.845070422535211
4,1,4,18,1e-04,-4,9,0.838028169014085
4,1,5,18,0.01,-2,9,0.74468085106383
4,1,5,18,0.00599484250318941,-2.22222222222222,9,0.787234042553192
4,1,5,18,0.00359381366380463,-2.44444444444444,9,0.794326241134752
4,1,5,18,0.00215443469003188,-2.66666666666667,9,0.780141843971631
4,1,5,18,0.00129154966501488,-2.88888888888889,9,0.765957446808511
4,1,5,18,0.000774263682681127,-3.11111111111111,9,0.765957446808511
4,1,5,18,0.000464158883361278,-3.33333333333333,9,0.773049645390071
4,1,5,18,0.000278255940220713,-3.55555555555556,9,0.780141843971631
4,1,5,18,0.000166810053720006,-3.77777777777778,9,0.780141843971631
4,1,5,18,1e-04,-4,9,0.780141843971631
4,1,1,19,0.01,-2,9,0.741496598639456
4,1,1,19,0.00599484250318941,-2.22222222222222,9,0.748299319727891
4,1,1,19,0.00359381366380463,-2.44444444444444,9,0.755102040816326
4,1,1,19,0.00215443469003188,-2.66666666666667,9,0.761904761904762
4,1,1,19,0.00129154966501488,-2.88888888888889,9,0.755102040816326
4,1,1,19,0.000774263682681127,-3.11111111111111,9,0.761904761904762
4,1,1,19,0.000464158883361278,-3.33333333333333,9,0.768707482993197
4,1,1,19,0.000278255940220713,-3.55555555555556,9,0.761904761904762
4,1,1,19,0.000166810053720006,-3.77777777777778,9,0.761904761904762
4,1,1,19,1e-04,-4,9,0.768707482993197
4,1,2,19,0.01,-2,9,0.698630136986301
4,1,2,19,0.00599484250318941,-2.22222222222222,9,0.712328767123288
4,1,2,19,0.00359381366380463,-2.44444444444444,9,0.698630136986301
4,1,2,19,0.00215443469003188,-2.66666666666667,9,0.691780821917808
4,1,2,19,0.00129154966501488,-2.88888888888889,9,0.719178082191781
4,1,2,19,0.000774263682681127,-3.11111111111111,9,0.726027397260274
4,1,2,19,0.000464158883361278,-3.33333333333333,9,0.726027397260274
4,1,2,19,0.000278255940220713,-3.55555555555556,9,0.726027397260274
4,1,2,19,0.000166810053720006,-3.77777777777778,9,0.726027397260274
4,1,2,19,1e-04,-4,9,0.712328767123288
4,1,3,19,0.01,-2,10,0.75
4,1,3,19,0.00599484250318941,-2.22222222222222,10,0.770833333333333
4,1,3,19,0.00359381366380463,-2.44444444444444,10,0.770833333333333
4,1,3,19,0.00215443469003188,-2.66666666666667,10,0.784722222222222
4,1,3,19,0.00129154966501488,-2.88888888888889,10,0.784722222222222
4,1,3,19,0.000774263682681127,-3.11111111111111,10,0.777777777777778
4,1,3,19,0.000464158883361278,-3.33333333333333,10,0.784722222222222
4,1,3,19,0.000278255940220713,-3.55555555555556,10,0.784722222222222
4,1,3,19,0.000166810053720006,-3.77777777777778,10,0.784722222222222
4,1,3,19,1e-04,-4,10,0.791666666666667
4,1,4,19,0.01,-2,9,0.71830985915493
4,1,4,19,0.00599484250318941,-2.22222222222222,9,0.746478873239437
4,1,4,19,0.00359381366380463,-2.44444444444444,9,0.76056338028169
4,1,4,19,0.00215443469003188,-2.66666666666667,9,0.767605633802817
4,1,4,19,0.00129154966501488,-2.88888888888889,9,0.795774647887324
4,1,4,19,0.000774263682681127,-3.11111111111111,9,0.802816901408451
4,1,4,19,0.000464158883361278,-3.33333333333333,9,0.809859154929577
4,1,4,19,0.000278255940220713,-3.55555555555556,9,0.823943661971831
4,1,4,19,0.000166810053720006,-3.77777777777778,9,0.830985915492958
4,1,4,19,1e-04,-4,9,0.830985915492958
4,1,5,19,0.01,-2,9,0.716312056737589
4,1,5,19,0.00599484250318941,-2.22222222222222,9,0.780141843971631
4,1,5,19,0.00359381366380463,-2.44444444444444,9,0.787234042553192
4,1,5,19,0.00215443469003188,-2.66666666666667,9,0.780141843971631
4,1,5,19,0.00129154966501488,-2.88888888888889,9,0.773049645390071
4,1,5,19,0.000774263682681127,-3.11111111111111,9,0.773049645390071
4,1,5,19,0.000464158883361278,-3.33333333333333,9,0.773049645390071
4,1,5,19,0.000278255940220713,-3.55555555555556,9,0.765957446808511
4,1,5,19,0.000166810053720006,-3.77777777777778,9,0.765957446808511
4,1,5,19,1e-04,-4,9,0.765957446808511
4,1,1,20,0.01,-2,10,0.748299319727891
4,1,1,20,0.00599484250318941,-2.22222222222222,10,0.748299319727891
4,1,1,20,0.00359381366380463,-2.44444444444444,10,0.748299319727891
4,1,1,20,0.00215443469003188,-2.66666666666667,10,0.755102040816326
4,1,1,20,0.00129154966501488,-2.88888888888889,10,0.775510204081633
4,1,1,20,0.000774263682681127,-3.11111111111111,10,0.782312925170068
4,1,1,20,0.000464158883361278,-3.33333333333333,10,0.775510204081633
4,1,1,20,0.000278255940220713,-3.55555555555556,10,0.775510204081633
4,1,1,20,0.000166810053720006,-3.77777777777778,10,0.775510204081633
4,1,1,20,1e-04,-4,10,0.775510204081633
4,1,2,20,0.01,-2,10,0.691780821917808
4,1,2,20,0.00599484250318941,-2.22222222222222,10,0.705479452054795
4,1,2,20,0.00359381366380463,-2.44444444444444,10,0.719178082191781
4,1,2,20,0.00215443469003188,-2.66666666666667,10,0.712328767123288
4,1,2,20,0.00129154966501488,-2.88888888888889,10,0.712328767123288
4,1,2,20,0.000774263682681127,-3.11111111111111,10,0.732876712328767
4,1,2,20,0.000464158883361278,-3.33333333333333,10,0.73972602739726
4,1,2,20,0.000278255940220713,-3.55555555555556,10,0.746575342465753
4,1,2,20,0.000166810053720006,-3.77777777777778,10,0.73972602739726
4,1,2,20,1e-04,-4,10,0.732876712328767
4,1,3,20,0.01,-2,10,0.743055555555556
4,1,3,20,0.00599484250318941,-2.22222222222222,10,0.791666666666667
4,1,3,20,0.00359381366380463,-2.44444444444444,10,0.770833333333333
4,1,3,20,0.00215443469003188,-2.66666666666667,10,0.777777777777778
4,1,3,20,0.00129154966501488,-2.88888888888889,10,0.777777777777778
4,1,3,20,0.000774263682681127,-3.11111111111111,10,0.784722222222222
4,1,3,20,0.000464158883361278,-3.33333333333333,10,0.784722222222222
4,1,3,20,0.000278255940220713,-3.55555555555556,10,0.784722222222222
4,1,3,20,0.000166810053720006,-3.77777777777778,10,0.784722222222222
4,1,3,20,1e-04,-4,10,0.791666666666667
4,1,4,20,0.01,-2,10,0.73943661971831
4,1,4,20,0.00599484250318941,-2.22222222222222,10,0.76056338028169
4,1,4,20,0.00359381366380463,-2.44444444444444,10,0.76056338028169
4,1,4,20,0.00215443469003188,-2.66666666666667,10,0.788732394366197
4,1,4,20,0.00129154966501488,-2.88888888888889,10,0.809859154929577
4,1,4,20,0.000774263682681127,-3.11111111111111,10,0.816901408450704
4,1,4,20,0.000464158883361278,-3.33333333333333,10,0.816901408450704
4,1,4,20,0.000278255940220713,-3.55555555555556,10,0.816901408450704
4,1,4,20,0.000166810053720006,-3.77777777777778,10,0.830985915492958
4,1,4,20,1e-04,-4,10,0.830985915492958
4,1,5,20,0.01,-2,10,0.723404255319149
4,1,5,20,0.00599484250318941,-2.22222222222222,10,0.75886524822695
4,1,5,20,0.00359381366380463,-2.44444444444444,10,0.780141843971631
4,1,5,20,0.00215443469003188,-2.66666666666667,10,0.75177304964539
4,1,5,20,0.00129154966501488,-2.88888888888889,10,0.75886524822695
4,1,5,20,0.000774263682681127,-3.11111111111111,10,0.74468085106383
4,1,5,20,0.000464158883361278,-3.33333333333333,10,0.74468085106383
4,1,5,20,0.000278255940220713,-3.55555555555556,10,0.73758865248227
4,1,5,20,0.000166810053720006,-3.77777777777778,10,0.730496453900709
4,1,5,20,1e-04,-4,10,0.730496453900709
4,2,1,6,0.01,-2,4,0.682432432432432
4,2,1,6,0.00599484250318941,-2.22222222222222,4,0.709459459459459
4,2,1,6,0.00359381366380463,-2.44444444444444,4,0.736486486486487
4,2,1,6,0.00215443469003188,-2.66666666666667,4,0.743243243243243
4,2,1,6,0.00129154966501488,-2.88888888888889,4,0.75
4,2,1,6,0.000774263682681127,-3.11111111111111,4,0.756756756756757
4,2,1,6,0.000464158883361278,-3.33333333333333,4,0.756756756756757
4,2,1,6,0.000278255940220713,-3.55555555555556,4,0.756756756756757
4,2,1,6,0.000166810053720006,-3.77777777777778,4,0.756756756756757
4,2,1,6,1e-04,-4,4,0.756756756756757
4,2,2,6,0.01,-2,4,0.73972602739726
4,2,2,6,0.00599484250318941,-2.22222222222222,4,0.753424657534247
4,2,2,6,0.00359381366380463,-2.44444444444444,4,0.746575342465753
4,2,2,6,0.00215443469003188,-2.66666666666667,4,0.767123287671233
4,2,2,6,0.00129154966501488,-2.88888888888889,4,0.773972602739726
4,2,2,6,0.000774263682681127,-3.11111111111111,4,0.780821917808219
4,2,2,6,0.000464158883361278,-3.33333333333333,4,0.780821917808219
4,2,2,6,0.000278255940220713,-3.55555555555556,4,0.780821917808219
4,2,2,6,0.000166810053720006,-3.77777777777778,4,0.780821917808219
4,2,2,6,1e-04,-4,4,0.773972602739726
4,2,3,6,0.01,-2,4,0.638888888888889
4,2,3,6,0.00599484250318941,-2.22222222222222,4,0.652777777777778
4,2,3,6,0.00359381366380463,-2.44444444444444,4,0.673611111111111
4,2,3,6,0.00215443469003188,-2.66666666666667,4,0.673611111111111
4,2,3,6,0.00129154966501488,-2.88888888888889,4,0.694444444444444
4,2,3,6,0.000774263682681127,-3.11111111111111,4,0.701388888888889
4,2,3,6,0.000464158883361278,-3.33333333333333,4,0.729166666666667
4,2,3,6,0.000278255940220713,-3.55555555555556,4,0.729166666666667
4,2,3,6,0.000166810053720006,-3.77777777777778,4,0.729166666666667
4,2,3,6,1e-04,-4,4,0.729166666666667
4,2,4,6,0.01,-2,4,0.704225352112676
4,2,4,6,0.00599484250318941,-2.22222222222222,4,0.711267605633803
4,2,4,6,0.00359381366380463,-2.44444444444444,4,0.746478873239437
4,2,4,6,0.00215443469003188,-2.66666666666667,4,0.753521126760563
4,2,4,6,0.00129154966501488,-2.88888888888889,4,0.774647887323944
4,2,4,6,0.000774263682681127,-3.11111111111111,4,0.774647887323944
4,2,4,6,0.000464158883361278,-3.33333333333333,4,0.774647887323944
4,2,4,6,0.000278255940220713,-3.55555555555556,4,0.774647887323944
