"repeat_id","outer_fold","inner_fold","t_end","num.trees","mtry_rule","min.node.size","k_use","mtry","accuracy"
2,2,4,7,400,"floor_sqrt_p",7,5,2,0.73943661971831
2,2,5,7,400,"floor_sqrt_p",2,5,2,0.73758865248227
2,2,5,7,400,"floor_sqrt_p",5,5,2,0.73758865248227
2,2,5,7,400,"floor_sqrt_p",7,5,2,0.74468085106383
2,2,1,8,400,"floor_sqrt_p",2,5,2,0.75
2,2,1,8,400,"floor_sqrt_p",5,5,2,0.756756756756757
2,2,1,8,400,"floor_sqrt_p",7,5,2,0.756756756756757
2,2,2,8,400,"floor_sqrt_p",2,5,2,0.76027397260274
2,2,2,8,400,"floor_sqrt_p",5,5,2,0.773972602739726
2,2,2,8,400,"floor_sqrt_p",7,5,2,0.773972602739726
2,2,3,8,400,"floor_sqrt_p",2,5,2,0.798611111111111
2,2,3,8,400,"floor_sqrt_p",5,5,2,0.791666666666667
2,2,3,8,400,"floor_sqrt_p",7,5,2,0.805555555555556
2,2,4,8,400,"floor_sqrt_p",2,5,2,0.78169014084507
2,2,4,8,400,"floor_sqrt_p",5,5,2,0.774647887323944
2,2,4,8,400,"floor_sqrt_p",7,5,2,0.767605633802817
2,2,5,8,400,"floor_sqrt_p",2,5,2,0.780141843971631
2,2,5,8,400,"floor_sqrt_p",5,5,2,0.773049645390071
2,2,5,8,400,"floor_sqrt_p",7,5,2,0.787234042553192
2,2,1,9,400,"floor_sqrt_p",2,6,2,0.777027027027027
2,2,1,9,400,"floor_sqrt_p",5,6,2,0.777027027027027
2,2,1,9,400,"floor_sqrt_p",7,6,2,0.763513513513513
2,2,2,9,400,"floor_sqrt_p",2,6,2,0.73972602739726
2,2,2,9,400,"floor_sqrt_p",5,6,2,0.773972602739726
2,2,2,9,400,"floor_sqrt_p",7,6,2,0.767123287671233
2,2,3,9,400,"floor_sqrt_p",2,6,2,0.8125
2,2,3,9,400,"floor_sqrt_p",5,6,2,0.798611111111111
2,2,3,9,400,"floor_sqrt_p",7,6,2,0.791666666666667
2,2,4,9,400,"floor_sqrt_p",2,6,2,0.795774647887324
2,2,4,9,400,"floor_sqrt_p",5,6,2,0.795774647887324
2,2,4,9,400,"floor_sqrt_p",7,6,2,0.802816901408451
2,2,5,9,400,"floor_sqrt_p",2,6,2,0.780141843971631
2,2,5,9,400,"floor_sqrt_p",5,6,2,0.787234042553192
2,2,5,9,400,"floor_sqrt_p",7,6,2,0.773049645390071
2,2,1,10,400,"floor_sqrt_p",2,6,2,0.77027027027027
2,2,1,10,400,"floor_sqrt_p",5,6,2,0.756756756756757
2,2,1,10,400,"floor_sqrt_p",7,6,2,0.736486486486487
2,2,2,10,400,"floor_sqrt_p",2,6,2,0.773972602739726
2,2,2,10,400,"floor_sqrt_p",5,6,2,0.773972602739726
2,2,2,10,400,"floor_sqrt_p",7,6,2,0.780821917808219
2,2,3,10,400,"floor_sqrt_p",2,6,2,0.75
2,2,3,10,400,"floor_sqrt_p",5,6,2,0.756944444444444
2,2,3,10,400,"floor_sqrt_p",7,6,2,0.763888888888889
2,2,4,10,400,"floor_sqrt_p",2,6,2,0.795774647887324
2,2,4,10,400,"floor_sqrt_p",5,6,2,0.78169014084507
2,2,4,10,400,"floor_sqrt_p",7,6,2,0.767605633802817
2,2,5,10,400,"floor_sqrt_p",2,6,2,0.75886524822695
2,2,5,10,400,"floor_sqrt_p",5,6,2,0.75886524822695
2,2,5,10,400,"floor_sqrt_p",7,6,2,0.75886524822695
2,2,1,11,400,"floor_sqrt_p",2,7,2,0.722972972972973
2,2,1,11,400,"floor_sqrt_p",5,7,2,0.736486486486487
2,2,1,11,400,"floor_sqrt_p",7,7,2,0.716216216216216
2,2,2,11,400,"floor_sqrt_p",2,7,2,0.773972602739726
2,2,2,11,400,"floor_sqrt_p",5,7,2,0.767123287671233
2,2,2,11,400,"floor_sqrt_p",7,7,2,0.767123287671233
2,2,3,11,400,"floor_sqrt_p",2,7,2,0.722222222222222
2,2,3,11,400,"floor_sqrt_p",5,7,2,0.715277777777778
2,2,3,11,400,"floor_sqrt_p",7,7,2,0.708333333333333
2,2,4,11,400,"floor_sqrt_p",2,7,2,0.788732394366197
2,2,4,11,400,"floor_sqrt_p",5,7,2,0.76056338028169
2,2,4,11,400,"floor_sqrt_p",7,7,2,0.774647887323944
2,2,5,11,400,"floor_sqrt_p",2,7,2,0.765957446808511
2,2,5,11,400,"floor_sqrt_p",5,7,2,0.765957446808511
2,2,5,11,400,"floor_sqrt_p",7,7,2,0.780141843971631
2,2,1,12,400,"floor_sqrt_p",2,7,2,0.709459459459459
2,2,1,12,400,"floor_sqrt_p",5,7,2,0.702702702702703
2,2,1,12,400,"floor_sqrt_p",7,7,2,0.709459459459459
2,2,2,12,400,"floor_sqrt_p",2,7,2,0.746575342465753
2,2,2,12,400,"floor_sqrt_p",5,7,2,0.73972602739726
2,2,2,12,400,"floor_sqrt_p",7,7,2,0.73972602739726
2,2,3,12,400,"floor_sqrt_p",2,7,2,0.729166666666667
2,2,3,12,400,"floor_sqrt_p",5,7,2,0.715277777777778
2,2,3,12,400,"floor_sqrt_p",7,7,2,0.715277777777778
2,2,4,12,400,"floor_sqrt_p",2,7,2,0.753521126760563
2,2,4,12,400,"floor_sqrt_p",5,7,2,0.76056338028169
2,2,4,12,400,"floor_sqrt_p",7,7,2,0.774647887323944
2,2,5,12,400,"floor_sqrt_p",2,7,2,0.74468085106383
2,2,5,12,400,"floor_sqrt_p",5,7,2,0.74468085106383
2,2,5,12,400,"floor_sqrt_p",7,7,2,0.75177304964539
2,2,1,13,400,"floor_sqrt_p",2,7,2,0.736486486486487
2,2,1,13,400,"floor_sqrt_p",5,7,2,0.72972972972973
2,2,1,13,400,"floor_sqrt_p",7,7,2,0.736486486486487
2,2,2,13,400,"floor_sqrt_p",2,7,2,0.73972602739726
2,2,2,13,400,"floor_sqrt_p",5,7,2,0.73972602739726
2,2,2,13,400,"floor_sqrt_p",7,7,2,0.746575342465753
2,2,3,13,400,"floor_sqrt_p",2,7,2,0.701388888888889
2,2,3,13,400,"floor_sqrt_p",5,7,2,0.715277777777778
2,2,3,13,400,"floor_sqrt_p",7,7,2,0.694444444444444
2,2,4,13,400,"floor_sqrt_p",2,7,2,0.795774647887324
2,2,4,13,400,"floor_sqrt_p",5,7,2,0.788732394366197
2,2,4,13,400,"floor_sqrt_p",7,7,2,0.78169014084507
2,2,5,13,400,"floor_sqrt_p",2,7,2,0.74468085106383
2,2,5,13,400,"floor_sqrt_p",5,7,2,0.74468085106383
2,2,5,13,400,"floor_sqrt_p",7,7,2,0.730496453900709
2,2,1,14,400,"floor_sqrt_p",2,8,2,0.763513513513513
2,2,1,14,400,"floor_sqrt_p",5,8,2,0.756756756756757
2,2,1,14,400,"floor_sqrt_p",7,8,2,0.736486486486487
2,2,2,14,400,"floor_sqrt_p",2,8,2,0.753424657534247
2,2,2,14,400,"floor_sqrt_p",5,8,2,0.753424657534247
2,2,2,14,400,"floor_sqrt_p",7,8,2,0.746575342465753
2,2,3,14,400,"floor_sqrt_p",2,7,2,0.701388888888889
2,2,3,14,400,"floor_sqrt_p",5,7,2,0.701388888888889
2,2,3,14,400,"floor_sqrt_p",7,7,2,0.708333333333333
2,2,4,14,400,"floor_sqrt_p",2,8,2,0.78169014084507
2,2,4,14,400,"floor_sqrt_p",5,8,2,0.774647887323944
2,2,4,14,400,"floor_sqrt_p",7,8,2,0.795774647887324
2,2,5,14,400,"floor_sqrt_p",2,7,2,0.73758865248227
2,2,5,14,400,"floor_sqrt_p",5,7,2,0.74468085106383
2,2,5,14,400,"floor_sqrt_p",7,7,2,0.75177304964539
2,2,1,15,400,"floor_sqrt_p",2,8,2,0.72972972972973
2,2,1,15,400,"floor_sqrt_p",5,8,2,0.72972972972973
2,2,1,15,400,"floor_sqrt_p",7,8,2,0.736486486486487
2,2,2,15,400,"floor_sqrt_p",2,8,2,0.73972602739726
2,2,2,15,400,"floor_sqrt_p",5,8,2,0.746575342465753
2,2,2,15,400,"floor_sqrt_p",7,8,2,0.732876712328767
2,2,3,15,400,"floor_sqrt_p",2,8,2,0.715277777777778
2,2,3,15,400,"floor_sqrt_p",5,8,2,0.680555555555556
2,2,3,15,400,"floor_sqrt_p",7,8,2,0.666666666666667
2,2,4,15,400,"floor_sqrt_p",2,8,2,0.816901408450704
2,2,4,15,400,"floor_sqrt_p",5,8,2,0.809859154929577
2,2,4,15,400,"floor_sqrt_p",7,8,2,0.802816901408451
2,2,5,15,400,"floor_sqrt_p",2,8,2,0.75177304964539
2,2,5,15,400,"floor_sqrt_p",5,8,2,0.75886524822695
2,2,5,15,400,"floor_sqrt_p",7,8,2,0.75177304964539
2,2,1,16,400,"floor_sqrt_p",2,8,2,0.72972972972973
2,2,1,16,400,"floor_sqrt_p",5,8,2,0.736486486486487
2,2,1,16,400,"floor_sqrt_p",7,8,2,0.756756756756757
2,2,2,16,400,"floor_sqrt_p",2,9,3,0.767123287671233
2,2,2,16,400,"floor_sqrt_p",5,9,3,0.780821917808219
2,2,2,16,400,"floor_sqrt_p",7,9,3,0.753424657534247
2,2,3,16,400,"floor_sqrt_p",2,8,2,0.694444444444444
2,2,3,16,400,"floor_sqrt_p",5,8,2,0.680555555555556
2,2,3,16,400,"floor_sqrt_p",7,8,2,0.6875
2,2,4,16,400,"floor_sqrt_p",2,8,2,0.802816901408451
2,2,4,16,400,"floor_sqrt_p",5,8,2,0.823943661971831
2,2,4,16,400,"floor_sqrt_p",7,8,2,0.816901408450704
2,2,5,16,400,"floor_sqrt_p",2,8,2,0.74468085106383
2,2,5,16,400,"floor_sqrt_p",5,8,2,0.74468085106383
2,2,5,16,400,"floor_sqrt_p",7,8,2,0.75177304964539
2,2,1,17,400,"floor_sqrt_p",2,9,3,0.756756756756757
2,2,1,17,400,"floor_sqrt_p",5,9,3,0.77027027027027
2,2,1,17,400,"floor_sqrt_p",7,9,3,0.75
2,2,2,17,400,"floor_sqrt_p",2,9,3,0.76027397260274
2,2,2,17,400,"floor_sqrt_p",5,9,3,0.76027397260274
2,2,2,17,400,"floor_sqrt_p",7,9,3,0.767123287671233
2,2,3,17,400,"floor_sqrt_p",2,8,2,0.694444444444444
2,2,3,17,400,"floor_sqrt_p",5,8,2,0.708333333333333
2,2,3,17,400,"floor_sqrt_p",7,8,2,0.701388888888889
2,2,4,17,400,"floor_sqrt_p",2,9,3,0.809859154929577
2,2,4,17,400,"floor_sqrt_p",5,9,3,0.830985915492958
2,2,4,17,400,"floor_sqrt_p",7,9,3,0.823943661971831
2,2,5,17,400,"floor_sqrt_p",2,9,3,0.730496453900709
2,2,5,17,400,"floor_sqrt_p",5,9,3,0.74468085106383
2,2,5,17,400,"floor_sqrt_p",7,9,3,0.723404255319149
2,2,1,18,400,"floor_sqrt_p",2,9,3,0.763513513513513
2,2,1,18,400,"floor_sqrt_p",5,9,3,0.797297297297297
2,2,1,18,400,"floor_sqrt_p",7,9,3,0.790540540540541
2,2,2,18,400,"floor_sqrt_p",2,9,3,0.767123287671233
2,2,2,18,400,"floor_sqrt_p",5,9,3,0.753424657534247
2,2,2,18,400,"floor_sqrt_p",7,9,3,0.746575342465753
2,2,3,18,400,"floor_sqrt_p",2,9,3,0.729166666666667
2,2,3,18,400,"floor_sqrt_p",5,9,3,0.708333333333333
2,2,3,18,400,"floor_sqrt_p",7,9,3,0.729166666666667
2,2,4,18,400,"floor_sqrt_p",2,9,3,0.802816901408451
2,2,4,18,400,"floor_sqrt_p",5,9,3,0.78169014084507
2,2,4,18,400,"floor_sqrt_p",7,9,3,0.78169014084507
2,2,5,18,400,"floor_sqrt_p",2,9,3,0.730496453900709
2,2,5,18,400,"floor_sqrt_p",5,9,3,0.74468085106383
2,2,5,18,400,"floor_sqrt_p",7,9,3,0.74468085106383
2,2,1,19,400,"floor_sqrt_p",2,10,3,0.763513513513513
2,2,1,19,400,"floor_sqrt_p",5,10,3,0.763513513513513
2,2,1,19,400,"floor_sqrt_p",7,10,3,0.75
2,2,2,19,400,"floor_sqrt_p",2,10,3,0.753424657534247
2,2,2,19,400,"floor_sqrt_p",5,10,3,0.746575342465753
2,2,2,19,400,"floor_sqrt_p",7,10,3,0.76027397260274
2,2,3,19,400,"floor_sqrt_p",2,9,3,0.729166666666667
2,2,3,19,400,"floor_sqrt_p",5,9,3,0.715277777777778
2,2,3,19,400,"floor_sqrt_p",7,9,3,0.701388888888889
2,2,4,19,400,"floor_sqrt_p",2,10,3,0.767605633802817
2,2,4,19,400,"floor_sqrt_p",5,10,3,0.774647887323944
2,2,4,19,400,"floor_sqrt_p",7,10,3,0.76056338028169
2,2,5,19,400,"floor_sqrt_p",2,9,3,0.723404255319149
2,2,5,19,400,"floor_sqrt_p",5,9,3,0.730496453900709
2,2,5,19,400,"floor_sqrt_p",7,9,3,0.74468085106383
2,2,1,20,400,"floor_sqrt_p",2,10,3,0.77027027027027
2,2,1,20,400,"floor_sqrt_p",5,10,3,0.77027027027027
2,2,1,20,400,"floor_sqrt_p",7,10,3,0.783783783783784
2,2,2,20,400,"floor_sqrt_p",2,10,3,0.726027397260274
2,2,2,20,400,"floor_sqrt_p",5,10,3,0.73972602739726
2,2,2,20,400,"floor_sqrt_p",7,10,3,0.719178082191781
2,2,3,20,400,"floor_sqrt_p",2,10,3,0.729166666666667
2,2,3,20,400,"floor_sqrt_p",5,10,3,0.715277777777778
2,2,3,20,400,"floor_sqrt_p",7,10,3,0.736111111111111
2,2,4,20,400,"floor_sqrt_p",2,10,3,0.753521126760563
2,2,4,20,400,"floor_sqrt_p",5,10,3,0.746478873239437
2,2,4,20,400,"floor_sqrt_p",7,10,3,0.76056338028169
2,2,5,20,400,"floor_sqrt_p",2,10,3,0.730496453900709
2,2,5,20,400,"floor_sqrt_p",5,10,3,0.73758865248227
2,2,5,20,400,"floor_sqrt_p",7,10,3,0.75886524822695
2,3,1,6,400,"floor_sqrt_p",2,4,2,0.697986577181208
2,3,1,6,400,"floor_sqrt_p",5,4,2,0.711409395973154
2,3,1,6,400,"floor_sqrt_p",7,4,2,0.704697986577181
2,3,2,6,400,"floor_sqrt_p",2,4,2,0.707482993197279
2,3,2,6,400,"floor_sqrt_p",5,4,2,0.714285714285714
2,3,2,6,400,"floor_sqrt_p",7,4,2,0.727891156462585
2,3,3,6,400,"floor_sqrt_p",2,4,2,0.722222222222222
2,3,3,6,400,"floor_sqrt_p",5,4,2,0.715277777777778
2,3,3,6,400,"floor_sqrt_p",7,4,2,0.708333333333333
2,3,4,6,400,"floor_sqrt_p",2,4,2,0.753521126760563
2,3,4,6,400,"floor_sqrt_p",5,4,2,0.746478873239437
2,3,4,6,400,"floor_sqrt_p",7,4,2,0.753521126760563
2,3,5,6,400,"floor_sqrt_p",2,4,2,0.676056338028169
2,3,5,6,400,"floor_sqrt_p",5,4,2,0.647887323943662
2,3,5,6,400,"floor_sqrt_p",7,4,2,0.676056338028169
2,3,1,7,400,"floor_sqrt_p",2,5,2,0.697986577181208
2,3,1,7,400,"floor_sqrt_p",5,5,2,0.684563758389262
2,3,1,7,400,"floor_sqrt_p",7,5,2,0.684563758389262
2,3,2,7,400,"floor_sqrt_p",2,5,2,0.727891156462585
2,3,2,7,400,"floor_sqrt_p",5,5,2,0.73469387755102
2,3,2,7,400,"floor_sqrt_p",7,5,2,0.755102040816326
2,3,3,7,400,"floor_sqrt_p",2,5,2,0.756944444444444
2,3,3,7,400,"floor_sqrt_p",5,5,2,0.729166666666667
2,3,3,7,400,"floor_sqrt_p",7,5,2,0.756944444444444
2,3,4,7,400,"floor_sqrt_p",2,5,2,0.73943661971831
2,3,4,7,400,"floor_sqrt_p",5,5,2,0.73943661971831
2,3,4,7,400,"floor_sqrt_p",7,5,2,0.732394366197183
2,3,5,7,400,"floor_sqrt_p",2,5,2,0.732394366197183
2,3,5,7,400,"floor_sqrt_p",5,5,2,0.732394366197183
2,3,5,7,400,"floor_sqrt_p",7,5,2,0.732394366197183
2,3,1,8,400,"floor_sqrt_p",2,5,2,0.758389261744966
2,3,1,8,400,"floor_sqrt_p",5,5,2,0.751677852348993
2,3,1,8,400,"floor_sqrt_p",7,5,2,0.751677852348993
2,3,2,8,400,"floor_sqrt_p",2,5,2,0.761904761904762
2,3,2,8,400,"floor_sqrt_p",5,5,2,0.755102040816326
2,3,2,8,400,"floor_sqrt_p",7,5,2,0.775510204081633
2,3,3,8,400,"floor_sqrt_p",2,5,2,0.75
2,3,3,8,400,"floor_sqrt_p",5,5,2,0.743055555555556
2,3,3,8,400,"floor_sqrt_p",7,5,2,0.75
2,3,4,8,400,"floor_sqrt_p",2,5,2,0.76056338028169
2,3,4,8,400,"floor_sqrt_p",5,5,2,0.76056338028169
2,3,4,8,400,"floor_sqrt_p",7,5,2,0.753521126760563
2,3,5,8,400,"floor_sqrt_p",2,5,2,0.76056338028169
2,3,5,8,400,"floor_sqrt_p",5,5,2,0.753521126760563
2,3,5,8,400,"floor_sqrt_p",7,5,2,0.753521126760563
2,3,1,9,400,"floor_sqrt_p",2,6,2,0.778523489932886
2,3,1,9,400,"floor_sqrt_p",5,6,2,0.771812080536913
2,3,1,9,400,"floor_sqrt_p",7,6,2,0.771812080536913
2,3,2,9,400,"floor_sqrt_p",2,6,2,0.748299319727891
2,3,2,9,400,"floor_sqrt_p",5,6,2,0.748299319727891
2,3,2,9,400,"floor_sqrt_p",7,6,2,0.748299319727891
2,3,3,9,400,"floor_sqrt_p",2,6,2,0.770833333333333
2,3,3,9,400,"floor_sqrt_p",5,6,2,0.777777777777778
2,3,3,9,400,"floor_sqrt_p",7,6,2,0.777777777777778
2,3,4,9,400,"floor_sqrt_p",2,6,2,0.753521126760563
2,3,4,9,400,"floor_sqrt_p",5,6,2,0.76056338028169
2,3,4,9,400,"floor_sqrt_p",7,6,2,0.767605633802817
2,3,5,9,400,"floor_sqrt_p",2,6,2,0.76056338028169
2,3,5,9,400,"floor_sqrt_p",5,6,2,0.767605633802817
2,3,5,9,400,"floor_sqrt_p",7,6,2,0.753521126760563
2,3,1,10,400,"floor_sqrt_p",2,6,2,0.74496644295302
2,3,1,10,400,"floor_sqrt_p",5,6,2,0.74496644295302
2,3,1,10,400,"floor_sqrt_p",7,6,2,0.758389261744966
2,3,2,10,400,"floor_sqrt_p",2,6,2,0.768707482993197
2,3,2,10,400,"floor_sqrt_p",5,6,2,0.748299319727891
2,3,2,10,400,"floor_sqrt_p",7,6,2,0.755102040816326
2,3,3,10,400,"floor_sqrt_p",2,6,2,0.763888888888889
2,3,3,10,400,"floor_sqrt_p",5,6,2,0.777777777777778
2,3,3,10,400,"floor_sqrt_p",7,6,2,0.770833333333333
2,3,4,10,400,"floor_sqrt_p",2,6,2,0.732394366197183
2,3,4,10,400,"floor_sqrt_p",5,6,2,0.753521126760563
2,3,4,10,400,"floor_sqrt_p",7,6,2,0.774647887323944
2,3,5,10,400,"floor_sqrt_p",2,6,2,0.78169014084507
2,3,5,10,400,"floor_sqrt_p",5,6,2,0.753521126760563
2,3,5,10,400,"floor_sqrt_p",7,6,2,0.774647887323944
2,3,1,11,400,"floor_sqrt_p",2,7,2,0.751677852348993
2,3,1,11,400,"floor_sqrt_p",5,7,2,0.724832214765101
2,3,1,11,400,"floor_sqrt_p",7,7,2,0.718120805369127
2,3,2,11,400,"floor_sqrt_p",2,7,2,0.72108843537415
2,3,2,11,400,"floor_sqrt_p",5,7,2,0.73469387755102
2,3,2,11,400,"floor_sqrt_p",7,7,2,0.73469387755102
2,3,3,11,400,"floor_sqrt_p",2,7,2,0.770833333333333
2,3,3,11,400,"floor_sqrt_p",5,7,2,0.763888888888889
2,3,3,11,400,"floor_sqrt_p",7,7,2,0.770833333333333
2,3,4,11,400,"floor_sqrt_p",2,7,2,0.774647887323944
2,3,4,11,400,"floor_sqrt_p",5,7,2,0.767605633802817
2,3,4,11,400,"floor_sqrt_p",7,7,2,0.78169014084507
2,3,5,11,400,"floor_sqrt_p",2,7,2,0.767605633802817
2,3,5,11,400,"floor_sqrt_p",5,7,2,0.774647887323944
2,3,5,11,400,"floor_sqrt_p",7,7,2,0.753521126760563
2,3,1,12,400,"floor_sqrt_p",2,7,2,0.724832214765101
2,3,1,12,400,"floor_sqrt_p",5,7,2,0.697986577181208
2,3,1,12,400,"floor_sqrt_p",7,7,2,0.718120805369127
2,3,2,12,400,"floor_sqrt_p",2,7,2,0.73469387755102
2,3,2,12,400,"floor_sqrt_p",5,7,2,0.748299319727891
2,3,2,12,400,"floor_sqrt_p",7,7,2,0.727891156462585
2,3,3,12,400,"floor_sqrt_p",2,7,2,0.743055555555556
2,3,3,12,400,"floor_sqrt_p",5,7,2,0.763888888888889
2,3,3,12,400,"floor_sqrt_p",7,7,2,0.743055555555556
2,3,4,12,400,"floor_sqrt_p",2,7,2,0.795774647887324
2,3,4,12,400,"floor_sqrt_p",5,7,2,0.774647887323944
2,3,4,12,400,"floor_sqrt_p",7,7,2,0.795774647887324
2,3,5,12,400,"floor_sqrt_p",2,7,2,0.732394366197183
2,3,5,12,400,"floor_sqrt_p",5,7,2,0.753521126760563
2,3,5,12,400,"floor_sqrt_p",7,7,2,0.753521126760563
2,3,1,13,400,"floor_sqrt_p",2,7,2,0.711409395973154
2,3,1,13,400,"floor_sqrt_p",5,7,2,0.731543624161074
2,3,1,13,400,"floor_sqrt_p",7,7,2,0.731543624161074
2,3,2,13,400,"floor_sqrt_p",2,7,2,0.707482993197279
2,3,2,13,400,"floor_sqrt_p",5,7,2,0.714285714285714
2,3,2,13,400,"floor_sqrt_p",7,7,2,0.714285714285714
2,3,3,13,400,"floor_sqrt_p",2,7,2,0.75
2,3,3,13,400,"floor_sqrt_p",5,7,2,0.777777777777778
2,3,3,13,400,"floor_sqrt_p",7,7,2,0.777777777777778
2,3,4,13,400,"floor_sqrt_p",2,7,2,0.71830985915493
2,3,4,13,400,"floor_sqrt_p",5,7,2,0.76056338028169
2,3,4,13,400,"floor_sqrt_p",7,7,2,0.746478873239437
2,3,5,13,400,"floor_sqrt_p",2,7,2,0.774647887323944
2,3,5,13,400,"floor_sqrt_p",5,7,2,0.767605633802817
2,3,5,13,400,"floor_sqrt_p",7,7,2,0.76056338028169
2,3,1,14,400,"floor_sqrt_p",2,8,2,0.738255033557047
2,3,1,14,400,"floor_sqrt_p",5,8,2,0.738255033557047
2,3,1,14,400,"floor_sqrt_p",7,8,2,0.751677852348993
2,3,2,14,400,"floor_sqrt_p",2,8,2,0.741496598639456
2,3,2,14,400,"floor_sqrt_p",5,8,2,0.748299319727891
2,3,2,14,400,"floor_sqrt_p",7,8,2,0.748299319727891
2,3,3,14,400,"floor_sqrt_p",2,7,2,0.75
2,3,3,14,400,"floor_sqrt_p",5,7,2,0.75
2,3,3,14,400,"floor_sqrt_p",7,7,2,0.736111111111111
2,3,4,14,400,"floor_sqrt_p",2,8,2,0.73943661971831
2,3,4,14,400,"floor_sqrt_p",5,8,2,0.753521126760563
2,3,4,14,400,"floor_sqrt_p",7,8,2,0.746478873239437
2,3,5,14,400,"floor_sqrt_p",2,8,2,0.76056338028169
2,3,5,14,400,"floor_sqrt_p",5,8,2,0.767605633802817
2,3,5,14,400,"floor_sqrt_p",7,8,2,0.76056338028169
2,3,1,15,400,"floor_sqrt_p",2,8,2,0.771812080536913
2,3,1,15,400,"floor_sqrt_p",5,8,2,0.751677852348993
2,3,1,15,400,"floor_sqrt_p",7,8,2,0.731543624161074
2,3,2,15,400,"floor_sqrt_p",2,8,2,0.795918367346939
2,3,2,15,400,"floor_sqrt_p",5,8,2,0.80952380952381
2,3,2,15,400,"floor_sqrt_p",7,8,2,0.789115646258503
2,3,3,15,400,"floor_sqrt_p",2,8,2,0.784722222222222
2,3,3,15,400,"floor_sqrt_p",5,8,2,0.791666666666667
2,3,3,15,400,"floor_sqrt_p",7,8,2,0.777777777777778
2,3,4,15,400,"floor_sqrt_p",2,8,2,0.767605633802817
2,3,4,15,400,"floor_sqrt_p",5,8,2,0.73943661971831
2,3,4,15,400,"floor_sqrt_p",7,8,2,0.76056338028169
2,3,5,15,400,"floor_sqrt_p",2,8,2,0.774647887323944
2,3,5,15,400,"floor_sqrt_p",5,8,2,0.753521126760563
2,3,5,15,400,"floor_sqrt_p",7,8,2,0.767605633802817
2,3,1,16,400,"floor_sqrt_p",2,8,2,0.771812080536913
2,3,1,16,400,"floor_sqrt_p",5,8,2,0.771812080536913
2,3,1,16,400,"floor_sqrt_p",7,8,2,0.771812080536913
2,3,2,16,400,"floor_sqrt_p",2,8,2,0.782312925170068
2,3,2,16,400,"floor_sqrt_p",5,8,2,0.789115646258503
2,3,2,16,400,"floor_sqrt_p",7,8,2,0.802721088435374
2,3,3,16,400,"floor_sqrt_p",2,8,2,0.770833333333333
2,3,3,16,400,"floor_sqrt_p",5,8,2,0.777777777777778
2,3,3,16,400,"floor_sqrt_p",7,8,2,0.777777777777778
2,3,4,16,400,"floor_sqrt_p",2,8,2,0.732394366197183
2,3,4,16,400,"floor_sqrt_p",5,8,2,0.746478873239437
2,3,4,16,400,"floor_sqrt_p",7,8,2,0.73943661971831
2,3,5,16,400,"floor_sqrt_p",2,8,2,0.774647887323944
2,3,5,16,400,"floor_sqrt_p",5,8,2,0.774647887323944
2,3,5,16,400,"floor_sqrt_p",7,8,2,0.774647887323944
2,3,1,17,400,"floor_sqrt_p",2,9,3,0.76510067114094
2,3,1,17,400,"floor_sqrt_p",5,9,3,0.751677852348993
2,3,1,17,400,"floor_sqrt_p",7,9,3,0.778523489932886
2,3,2,17,400,"floor_sqrt_p",2,9,3,0.761904761904762
2,3,2,17,400,"floor_sqrt_p",5,9,3,0.768707482993197
2,3,2,17,400,"floor_sqrt_p",7,9,3,0.768707482993197
2,3,3,17,400,"floor_sqrt_p",2,9,3,0.756944444444444
2,3,3,17,400,"floor_sqrt_p",5,9,3,0.770833333333333
2,3,3,17,400,"floor_sqrt_p",7,9,3,0.763888888888889
2,3,4,17,400,"floor_sqrt_p",2,9,3,0.795774647887324
2,3,4,17,400,"floor_sqrt_p",5,9,3,0.795774647887324
2,3,4,17,400,"floor_sqrt_p",7,9,3,0.767605633802817
2,3,5,17,400,"floor_sqrt_p",2,9,3,0.774647887323944
2,3,5,17,400,"floor_sqrt_p",5,9,3,0.76056338028169
2,3,5,17,400,"floor_sqrt_p",7,9,3,0.753521126760563
2,3,1,18,400,"floor_sqrt_p",2,9,3,0.738255033557047
2,3,1,18,400,"floor_sqrt_p",5,9,3,0.758389261744966
2,3,1,18,400,"floor_sqrt_p",7,9,3,0.758389261744966
2,3,2,18,400,"floor_sqrt_p",2,9,3,0.761904761904762
2,3,2,18,400,"floor_sqrt_p",5,9,3,0.775510204081633
2,3,2,18,400,"floor_sqrt_p",7,9,3,0.768707482993197
2,3,3,18,400,"floor_sqrt_p",2,9,3,0.729166666666667
2,3,3,18,400,"floor_sqrt_p",5,9,3,0.715277777777778
2,3,3,18,400,"floor_sqrt_p",7,9,3,0.729166666666667
2,3,4,18,400,"floor_sqrt_p",2,9,3,0.73943661971831
2,3,4,18,400,"floor_sqrt_p",5,9,3,0.725352112676056
2,3,4,18,400,"floor_sqrt_p",7,9,3,0.732394366197183
2,3,5,18,400,"floor_sqrt_p",2,9,3,0.76056338028169
2,3,5,18,400,"floor_sqrt_p",5,9,3,0.767605633802817
2,3,5,18,400,"floor_sqrt_p",7,9,3,0.753521126760563
2,3,1,19,400,"floor_sqrt_p",2,10,3,0.771812080536913
2,3,1,19,400,"floor_sqrt_p",5,10,3,0.74496644295302
2,3,1,19,400,"floor_sqrt_p",7,10,3,0.76510067114094
2,3,2,19,400,"floor_sqrt_p",2,10,3,0.782312925170068
2,3,2,19,400,"floor_sqrt_p",5,10,3,0.768707482993197
