"repeat_id","outer_fold","inner_fold","t_end","eps","log10_eps","k_use","accuracy"
2,3,3,16,1e-06,-6,8,0.638888888888889
2,3,4,16,1e-06,-6,8,0.570422535211268
2,3,5,16,1e-06,-6,8,0.535211267605634
2,3,1,17,1e-06,-6,9,0.624161073825503
2,3,2,17,1e-06,-6,9,0.585034013605442
2,3,3,17,1e-06,-6,9,0.631944444444444
2,3,4,17,1e-06,-6,9,0.591549295774648
2,3,5,17,1e-06,-6,9,0.570422535211268
2,3,1,18,1e-06,-6,9,0.590604026845638
2,3,2,18,1e-06,-6,9,0.585034013605442
2,3,3,18,1e-06,-6,9,0.631944444444444
2,3,4,18,1e-06,-6,9,0.577464788732394
2,3,5,18,1e-06,-6,9,0.577464788732394
2,3,1,19,1e-06,-6,10,0.577181208053691
2,3,2,19,1e-06,-6,10,0.591836734693878
2,3,3,19,1e-06,-6,10,0.604166666666667
2,3,4,19,1e-06,-6,9,0.577464788732394
2,3,5,19,1e-06,-6,10,0.584507042253521
2,3,1,20,1e-06,-6,10,0.597315436241611
2,3,2,20,1e-06,-6,10,0.598639455782313
2,3,3,20,1e-06,-6,10,0.597222222222222
2,3,4,20,1e-06,-6,10,0.577464788732394
2,3,5,20,1e-06,-6,10,0.584507042253521
2,4,1,6,1e-06,-6,4,0.563758389261745
2,4,2,6,1e-06,-6,4,0.619047619047619
2,4,3,6,1e-06,-6,4,0.606896551724138
2,4,4,6,1e-06,-6,4,0.584507042253521
2,4,5,6,1e-06,-6,4,0.640845070422535
2,4,1,7,1e-06,-6,5,0.550335570469799
2,4,2,7,1e-06,-6,5,0.605442176870748
2,4,3,7,1e-06,-6,5,0.613793103448276
2,4,4,7,1e-06,-6,5,0.598591549295775
2,4,5,7,1e-06,-6,5,0.661971830985915
2,4,1,8,1e-06,-6,5,0.516778523489933
2,4,2,8,1e-06,-6,5,0.605442176870748
2,4,3,8,1e-06,-6,5,0.6
2,4,4,8,1e-06,-6,5,0.619718309859155
2,4,5,8,1e-06,-6,5,0.654929577464789
2,4,1,9,1e-06,-6,6,0.496644295302013
2,4,2,9,1e-06,-6,6,0.578231292517007
2,4,3,9,1e-06,-6,6,0.551724137931034
2,4,4,9,1e-06,-6,6,0.570422535211268
2,4,5,9,1e-06,-6,6,0.598591549295775
2,4,1,10,1e-06,-6,6,0.503355704697987
2,4,2,10,1e-06,-6,6,0.557823129251701
2,4,3,10,1e-06,-6,7,0.586206896551724
2,4,4,10,1e-06,-6,6,0.563380281690141
2,4,5,10,1e-06,-6,6,0.556338028169014
2,4,1,11,1e-06,-6,7,0.496644295302013
2,4,2,11,1e-06,-6,7,0.551020408163265
2,4,3,11,1e-06,-6,7,0.579310344827586
2,4,4,11,1e-06,-6,7,0.577464788732394
2,4,5,11,1e-06,-6,7,0.605633802816901
2,4,1,12,1e-06,-6,7,0.463087248322148
2,4,2,12,1e-06,-6,7,0.54421768707483
2,4,3,12,1e-06,-6,7,0.572413793103448
2,4,4,12,1e-06,-6,7,0.570422535211268
2,4,5,12,1e-06,-6,7,0.619718309859155
2,4,1,13,1e-06,-6,7,0.463087248322148
2,4,2,13,1e-06,-6,7,0.537414965986395
2,4,3,13,1e-06,-6,8,0.6
2,4,4,13,1e-06,-6,7,0.549295774647887
2,4,5,13,1e-06,-6,7,0.619718309859155
2,4,1,14,1e-06,-6,8,0.456375838926175
2,4,2,14,1e-06,-6,8,0.551020408163265
2,4,3,14,1e-06,-6,8,0.613793103448276
2,4,4,14,1e-06,-6,8,0.549295774647887
2,4,5,14,1e-06,-6,8,0.612676056338028
2,4,1,15,1e-06,-6,8,0.483221476510067
2,4,2,15,1e-06,-6,8,0.551020408163265
2,4,3,15,1e-06,-6,8,0.6
2,4,4,15,1e-06,-6,8,0.556338028169014
2,4,5,15,1e-06,-6,8,0.612676056338028
2,4,1,16,1e-06,-6,9,0.503355704697987
2,4,2,16,1e-06,-6,9,0.578231292517007
2,4,3,16,1e-06,-6,9,0.6
2,4,4,16,1e-06,-6,9,0.535211267605634
2,4,5,16,1e-06,-6,8,0.605633802816901
2,4,1,17,1e-06,-6,9,0.503355704697987
2,4,2,17,1e-06,-6,9,0.564625850340136
2,4,3,17,1e-06,-6,9,0.6
2,4,4,17,1e-06,-6,9,0.542253521126761
2,4,5,17,1e-06,-6,9,0.633802816901408
2,4,1,18,1e-06,-6,9,0.483221476510067
2,4,2,18,1e-06,-6,9,0.551020408163265
2,4,3,18,1e-06,-6,10,0.620689655172414
2,4,4,18,1e-06,-6,9,0.542253521126761
2,4,5,18,1e-06,-6,9,0.612676056338028
2,4,1,19,1e-06,-6,10,0.476510067114094
2,4,2,19,1e-06,-6,10,0.571428571428571
2,4,3,19,1e-06,-6,10,0.593103448275862
2,4,4,19,1e-06,-6,10,0.556338028169014
2,4,5,19,1e-06,-6,10,0.612676056338028
2,4,1,20,1e-06,-6,10,0.483221476510067
2,4,2,20,1e-06,-6,10,0.571428571428571
2,4,3,20,1e-06,-6,10,0.586206896551724
2,4,4,20,1e-06,-6,10,0.556338028169014
2,4,5,20,1e-06,-6,10,0.633802816901408
2,5,1,6,1e-06,-6,4,0.630872483221476
2,5,2,6,1e-06,-6,4,0.605442176870748
2,5,3,6,1e-06,-6,4,0.620689655172414
2,5,4,6,1e-06,-6,4,0.615384615384615
2,5,5,6,1e-06,-6,4,0.619718309859155
2,5,1,7,1e-06,-6,5,0.61744966442953
2,5,2,7,1e-06,-6,5,0.591836734693878
2,5,3,7,1e-06,-6,5,0.6
2,5,4,7,1e-06,-6,5,0.65034965034965
2,5,5,7,1e-06,-6,5,0.690140845070423
2,5,1,8,1e-06,-6,5,0.63758389261745
2,5,2,8,1e-06,-6,5,0.591836734693878
2,5,3,8,1e-06,-6,5,0.6
2,5,4,8,1e-06,-6,5,0.594405594405594
2,5,5,8,1e-06,-6,5,0.669014084507042
2,5,1,9,1e-06,-6,6,0.557046979865772
2,5,2,9,1e-06,-6,6,0.564625850340136
2,5,3,9,1e-06,-6,6,0.56551724137931
2,5,4,9,1e-06,-6,6,0.615384615384615
2,5,5,9,1e-06,-6,6,0.676056338028169
2,5,1,10,1e-06,-6,6,0.536912751677852
2,5,2,10,1e-06,-6,6,0.585034013605442
2,5,3,10,1e-06,-6,6,0.558620689655172
2,5,4,10,1e-06,-6,6,0.594405594405594
2,5,5,10,1e-06,-6,7,0.683098591549296
2,5,1,11,1e-06,-6,7,0.536912751677852
2,5,2,11,1e-06,-6,7,0.537414965986395
2,5,3,11,1e-06,-6,7,0.524137931034483
2,5,4,11,1e-06,-6,7,0.545454545454545
2,5,5,11,1e-06,-6,7,0.647887323943662
2,5,1,12,1e-06,-6,7,0.563758389261745
2,5,2,12,1e-06,-6,7,0.551020408163265
2,5,3,12,1e-06,-6,7,0.524137931034483
2,5,4,12,1e-06,-6,7,0.545454545454545
2,5,5,12,1e-06,-6,7,0.640845070422535
2,5,1,13,1e-06,-6,7,0.550335570469799
2,5,2,13,1e-06,-6,7,0.54421768707483
2,5,3,13,1e-06,-6,7,0.517241379310345
2,5,4,13,1e-06,-6,7,0.573426573426573
2,5,5,13,1e-06,-6,8,0.633802816901408
2,5,1,14,1e-06,-6,8,0.570469798657718
2,5,2,14,1e-06,-6,8,0.537414965986395
2,5,3,14,1e-06,-6,7,0.510344827586207
2,5,4,14,1e-06,-6,8,0.573426573426573
2,5,5,14,1e-06,-6,8,0.612676056338028
2,5,1,15,1e-06,-6,8,0.583892617449664
2,5,2,15,1e-06,-6,8,0.551020408163265
2,5,3,15,1e-06,-6,8,0.503448275862069
2,5,4,15,1e-06,-6,8,0.566433566433566
2,5,5,15,1e-06,-6,8,0.640845070422535
2,5,1,16,1e-06,-6,8,0.583892617449664
2,5,2,16,1e-06,-6,8,0.530612244897959
2,5,3,16,1e-06,-6,8,0.468965517241379
2,5,4,16,1e-06,-6,8,0.55944055944056
2,5,5,16,1e-06,-6,9,0.619718309859155
2,5,1,17,1e-06,-6,9,0.570469798657718
2,5,2,17,1e-06,-6,9,0.537414965986395
2,5,3,17,1e-06,-6,9,0.503448275862069
2,5,4,17,1e-06,-6,9,0.552447552447552
2,5,5,17,1e-06,-6,9,0.612676056338028
2,5,1,18,1e-06,-6,9,0.570469798657718
2,5,2,18,1e-06,-6,9,0.564625850340136
2,5,3,18,1e-06,-6,9,0.531034482758621
2,5,4,18,1e-06,-6,9,0.55944055944056
2,5,5,18,1e-06,-6,10,0.612676056338028
2,5,1,19,1e-06,-6,10,0.590604026845638
2,5,2,19,1e-06,-6,10,0.591836734693878
2,5,3,19,1e-06,-6,9,0.537931034482759
2,5,4,19,1e-06,-6,10,0.531468531468531
2,5,5,19,1e-06,-6,10,0.640845070422535
2,5,1,20,1e-06,-6,10,0.583892617449664
2,5,2,20,1e-06,-6,10,0.591836734693878
2,5,3,20,1e-06,-6,10,0.551724137931034
2,5,4,20,1e-06,-6,10,0.531468531468531
2,5,5,20,1e-06,-6,10,0.626760563380282
3,1,1,6,1e-06,-6,4,0.619047619047619
3,1,2,6,1e-06,-6,4,0.643835616438356
3,1,3,6,1e-06,-6,4,0.625
3,1,4,6,1e-06,-6,4,0.591549295774648
3,1,5,6,1e-06,-6,4,0.631205673758865
3,1,1,7,1e-06,-6,5,0.571428571428571
3,1,2,7,1e-06,-6,5,0.636986301369863
3,1,3,7,1e-06,-6,5,0.611111111111111
3,1,4,7,1e-06,-6,5,0.647887323943662
3,1,5,7,1e-06,-6,5,0.702127659574468
3,1,1,8,1e-06,-6,5,0.530612244897959
3,1,2,8,1e-06,-6,5,0.63013698630137
3,1,3,8,1e-06,-6,5,0.631944444444444
3,1,4,8,1e-06,-6,5,0.654929577464789
3,1,5,8,1e-06,-6,5,0.652482269503546
3,1,1,9,1e-06,-6,6,0.523809523809524
3,1,2,9,1e-06,-6,6,0.60958904109589
3,1,3,9,1e-06,-6,6,0.597222222222222
3,1,4,9,1e-06,-6,5,0.598591549295775
3,1,5,9,1e-06,-6,6,0.673758865248227
3,1,1,10,1e-06,-6,6,0.489795918367347
3,1,2,10,1e-06,-6,6,0.595890410958904
3,1,3,10,1e-06,-6,6,0.5625
3,1,4,10,1e-06,-6,6,0.591549295774648
3,1,5,10,1e-06,-6,6,0.659574468085106
3,1,1,11,1e-06,-6,7,0.469387755102041
3,1,2,11,1e-06,-6,7,0.582191780821918
3,1,3,11,1e-06,-6,7,0.5625
3,1,4,11,1e-06,-6,7,0.591549295774648
3,1,5,11,1e-06,-6,7,0.652482269503546
3,1,1,12,1e-06,-6,7,0.448979591836735
3,1,2,12,1e-06,-6,7,0.561643835616438
3,1,3,12,1e-06,-6,7,0.590277777777778
3,1,4,12,1e-06,-6,7,0.556338028169014
3,1,5,12,1e-06,-6,7,0.659574468085106
3,1,1,13,1e-06,-6,7,0.462585034013605
3,1,2,13,1e-06,-6,7,0.554794520547945
3,1,3,13,1e-06,-6,7,0.555555555555556
3,1,4,13,1e-06,-6,7,0.542253521126761
3,1,5,13,1e-06,-6,7,0.659574468085106
3,1,1,14,1e-06,-6,8,0.462585034013605
3,1,2,14,1e-06,-6,8,0.575342465753425
3,1,3,14,1e-06,-6,8,0.548611111111111
3,1,4,14,1e-06,-6,7,0.514084507042254
3,1,5,14,1e-06,-6,8,0.680851063829787
3,1,1,15,1e-06,-6,8,0.462585034013605
3,1,2,15,1e-06,-6,8,0.568493150684932
3,1,3,15,1e-06,-6,8,0.583333333333333
3,1,4,15,1e-06,-6,8,0.542253521126761
3,1,5,15,1e-06,-6,8,0.680851063829787
3,1,1,16,1e-06,-6,8,0.45578231292517
3,1,2,16,1e-06,-6,8,0.568493150684932
3,1,3,16,1e-06,-6,8,0.597222222222222
3,1,4,16,1e-06,-6,8,0.535211267605634
3,1,5,16,1e-06,-6,8,0.687943262411348
3,1,1,17,1e-06,-6,9,0.462585034013605
3,1,2,17,1e-06,-6,9,0.561643835616438
3,1,3,17,1e-06,-6,9,0.583333333333333
3,1,4,17,1e-06,-6,9,0.570422535211268
3,1,5,17,1e-06,-6,9,0.659574468085106
3,1,1,18,1e-06,-6,9,0.476190476190476
3,1,2,18,1e-06,-6,9,0.575342465753425
3,1,3,18,1e-06,-6,9,0.555555555555556
3,1,4,18,1e-06,-6,9,0.563380281690141
3,1,5,18,1e-06,-6,9,0.631205673758865
3,1,1,19,1e-06,-6,10,0.476190476190476
3,1,2,19,1e-06,-6,10,0.561643835616438
3,1,3,19,1e-06,-6,10,0.555555555555556
3,1,4,19,1e-06,-6,9,0.563380281690141
3,1,5,19,1e-06,-6,10,0.624113475177305
3,1,1,20,1e-06,-6,10,0.482993197278912
3,1,2,20,1e-06,-6,10,0.568493150684932
3,1,3,20,1e-06,-6,10,0.555555555555556
3,1,4,20,1e-06,-6,10,0.556338028169014
3,1,5,20,1e-06,-6,10,0.617021276595745
3,2,1,6,1e-06,-6,4,0.567567567567568
3,2,2,6,1e-06,-6,4,0.657534246575342
3,2,3,6,1e-06,-6,4,0.625
3,2,4,6,1e-06,-6,4,0.640845070422535
3,2,5,6,1e-06,-6,4,0.581560283687943
3,2,1,7,1e-06,-6,5,0.601351351351351
3,2,2,7,1e-06,-6,5,0.657534246575342
3,2,3,7,1e-06,-6,5,0.666666666666667
3,2,4,7,1e-06,-6,5,0.598591549295775
3,2,5,7,1e-06,-6,5,0.581560283687943
3,2,1,8,1e-06,-6,5,0.614864864864865
3,2,2,8,1e-06,-6,5,0.657534246575342
3,2,3,8,1e-06,-6,5,0.631944444444444
3,2,4,8,1e-06,-6,5,0.605633802816901
3,2,5,8,1e-06,-6,5,0.602836879432624
3,2,1,9,1e-06,-6,6,0.567567567567568
3,2,2,9,1e-06,-6,6,0.616438356164384
3,2,3,9,1e-06,-6,6,0.625
3,2,4,9,1e-06,-6,6,0.556338028169014
3,2,5,9,1e-06,-6,6,0.609929078014184
3,2,1,10,1e-06,-6,6,0.567567567567568
3,2,2,10,1e-06,-6,6,0.582191780821918
3,2,3,10,1e-06,-6,6,0.597222222222222
3,2,4,10,1e-06,-6,6,0.549295774647887
3,2,5,10,1e-06,-6,6,0.574468085106383
3,2,1,11,1e-06,-6,7,0.567567567567568
3,2,2,11,1e-06,-6,7,0.623287671232877
3,2,3,11,1e-06,-6,7,0.569444444444444
3,2,4,11,1e-06,-6,7,0.528169014084507
3,2,5,11,1e-06,-6,7,0.567375886524823
3,2,1,12,1e-06,-6,7,0.547297297297297
3,2,2,12,1e-06,-6,7,0.623287671232877
3,2,3,12,1e-06,-6,7,0.569444444444444
3,2,4,12,1e-06,-6,7,0.549295774647887
3,2,5,12,1e-06,-6,7,0.574468085106383
3,2,1,13,1e-06,-6,7,0.52027027027027
3,2,2,13,1e-06,-6,7,0.616438356164384
3,2,3,13,1e-06,-6,7,0.534722222222222
3,2,4,13,1e-06,-6,7,0.549295774647887
3,2,5,13,1e-06,-6,7,0.581560283687943
3,2,1,14,1e-06,-6,8,0.567567567567568
3,2,2,14,1e-06,-6,8,0.63013698630137
3,2,3,14,1e-06,-6,8,0.548611111111111
3,2,4,14,1e-06,-6,7,0.535211267605634
3,2,5,14,1e-06,-6,7,0.560283687943262
3,2,1,15,1e-06,-6,8,0.560810810810811
3,2,2,15,1e-06,-6,8,0.643835616438356
3,2,3,15,1e-06,-6,8,0.5625
3,2,4,15,1e-06,-6,8,0.528169014084507
3,2,5,15,1e-06,-6,8,0.539007092198582
3,2,1,16,1e-06,-6,9,0.554054054054054
3,2,2,16,1e-06,-6,9,0.63013698630137
3,2,3,16,1e-06,-6,9,0.569444444444444
3,2,4,16,1e-06,-6,8,0.556338028169014
3,2,5,16,1e-06,-6,8,0.539007092198582
3,2,1,17,1e-06,-6,9,0.560810810810811
3,2,2,17,1e-06,-6,9,0.60958904109589
3,2,3,17,1e-06,-6,9,0.5625
3,2,4,17,1e-06,-6,9,0.556338028169014
3,2,5,17,1e-06,-6,9,0.517730496453901
3,2,1,18,1e-06,-6,9,0.560810810810811
3,2,2,18,1e-06,-6,9,0.60958904109589
3,2,3,18,1e-06,-6,9,0.569444444444444
3,2,4,18,1e-06,-6,9,0.556338028169014
3,2,5,18,1e-06,-6,9,0.524822695035461
3,2,1,19,1e-06,-6,10,0.554054054054054
3,2,2,19,1e-06,-6,10,0.616438356164384
3,2,3,19,1e-06,-6,10,0.555555555555556
3,2,4,19,1e-06,-6,10,0.542253521126761
3,2,5,19,1e-06,-6,9,0.524822695035461
3,2,1,20,1e-06,-6,10,0.560810810810811
3,2,2,20,1e-06,-6,10,0.589041095890411
3,2,3,20,1e-06,-6,10,0.5625
3,2,4,20,1e-06,-6,10,0.549295774647887
3,2,5,20,1e-06,-6,10,0.588652482269504
3,3,1,6,1e-06,-6,4,0.597315436241611
3,3,2,6,1e-06,-6,4,0.625850340136054
3,3,3,6,1e-06,-6,4,0.694444444444444
3,3,4,6,1e-06,-6,4,0.556338028169014
3,3,5,6,1e-06,-6,4,0.640845070422535
3,3,1,7,1e-06,-6,5,0.61744966442953
3,3,2,7,1e-06,-6,5,0.639455782312925
3,3,3,7,1e-06,-6,5,0.659722222222222
3,3,4,7,1e-06,-6,5,0.626760563380282
3,3,5,7,1e-06,-6,5,0.598591549295775
3,3,1,8,1e-06,-6,5,0.604026845637584
3,3,2,8,1e-06,-6,5,0.63265306122449
3,3,3,8,1e-06,-6,5,0.652777777777778
3,3,4,8,1e-06,-6,5,0.556338028169014
3,3,5,8,1e-06,-6,5,0.619718309859155
3,3,1,9,1e-06,-6,6,0.604026845637584
3,3,2,9,1e-06,-6,6,0.598639455782313
3,3,3,9,1e-06,-6,6,0.631944444444444
3,3,4,9,1e-06,-6,6,0.514084507042254
3,3,5,9,1e-06,-6,6,0.626760563380282
3,3,1,10,1e-06,-6,6,0.597315436241611
3,3,2,10,1e-06,-6,7,0.598639455782313
3,3,3,10,1e-06,-6,7,0.659722222222222
3,3,4,10,1e-06,-6,6,0.457746478873239
3,3,5,10,1e-06,-6,6,0.584507042253521
3,3,1,11,1e-06,-6,7,0.563758389261745
3,3,2,11,1e-06,-6,7,0.591836734693878
3,3,3,11,1e-06,-6,7,0.652777777777778
3,3,4,11,1e-06,-6,7,0.429577464788732
3,3,5,11,1e-06,-6,7,0.605633802816901
3,3,1,12,1e-06,-6,7,0.570469798657718
3,3,2,12,1e-06,-6,7,0.571428571428571
3,3,3,12,1e-06,-6,7,0.645833333333333
3,3,4,12,1e-06,-6,7,0.408450704225352
3,3,5,12,1e-06,-6,7,0.591549295774648
3,3,1,13,1e-06,-6,7,0.563758389261745
3,3,2,13,1e-06,-6,8,0.571428571428571
3,3,3,13,1e-06,-6,7,0.618055555555556
3,3,4,13,1e-06,-6,7,0.415492957746479
3,3,5,13,1e-06,-6,7,0.612676056338028
3,3,1,14,1e-06,-6,8,0.604026845637584
3,3,2,14,1e-06,-6,8,0.571428571428571
3,3,3,14,1e-06,-6,8,0.590277777777778
3,3,4,14,1e-06,-6,8,0.401408450704225
3,3,5,14,1e-06,-6,8,0.549295774647887
3,3,1,15,1e-06,-6,8,0.597315436241611
3,3,2,15,1e-06,-6,8,0.564625850340136
3,3,3,15,1e-06,-6,8,0.569444444444444
3,3,4,15,1e-06,-6,8,0.415492957746479
3,3,5,15,1e-06,-6,8,0.570422535211268
3,3,1,16,1e-06,-6,8,0.597315436241611
3,3,2,16,1e-06,-6,9,0.564625850340136
3,3,3,16,1e-06,-6,9,0.569444444444444
3,3,4,16,1e-06,-6,8,0.422535211267606
3,3,5,16,1e-06,-6,8,0.584507042253521
3,3,1,17,1e-06,-6,9,0.630872483221476
3,3,2,17,1e-06,-6,9,0.564625850340136
3,3,3,17,1e-06,-6,9,0.576388888888889
3,3,4,17,1e-06,-6,9,0.457746478873239
3,3,5,17,1e-06,-6,9,0.577464788732394
3,3,1,18,1e-06,-6,9,0.651006711409396
3,3,2,18,1e-06,-6,9,0.571428571428571
3,3,3,18,1e-06,-6,9,0.597222222222222
3,3,4,18,1e-06,-6,9,0.457746478873239
3,3,5,18,1e-06,-6,9,0.591549295774648
3,3,1,19,1e-06,-6,10,0.624161073825503
3,3,2,19,1e-06,-6,10,0.564625850340136
3,3,3,19,1e-06,-6,10,0.631944444444444
3,3,4,19,1e-06,-6,10,0.443661971830986
3,3,5,19,1e-06,-6,10,0.563380281690141
3,3,1,20,1e-06,-6,10,0.644295302013423
3,3,2,20,1e-06,-6,10,0.564625850340136
3,3,3,20,1e-06,-6,10,0.631944444444444
3,3,4,20,1e-06,-6,10,0.464788732394366
3,3,5,20,1e-06,-6,10,0.563380281690141
3,4,1,6,1e-06,-6,4,0.644295302013423
3,4,2,6,1e-06,-6,4,0.598639455782313
3,4,3,6,1e-06,-6,4,0.675862068965517
3,4,4,6,1e-06,-6,4,0.556338028169014
3,4,5,6,1e-06,-6,4,0.605633802816901
3,4,1,7,1e-06,-6,5,0.677852348993289
3,4,2,7,1e-06,-6,5,0.605442176870748
3,4,3,7,1e-06,-6,5,0.641379310344828
3,4,4,7,1e-06,-6,5,0.584507042253521
3,4,5,7,1e-06,-6,5,0.647887323943662
3,4,1,8,1e-06,-6,5,0.691275167785235
3,4,2,8,1e-06,-6,5,0.585034013605442
3,4,3,8,1e-06,-6,5,0.641379310344828
3,4,4,8,1e-06,-6,5,0.577464788732394
3,4,5,8,1e-06,-6,5,0.626760563380282
3,4,1,9,1e-06,-6,6,0.657718120805369
3,4,2,9,1e-06,-6,6,0.551020408163265
3,4,3,9,1e-06,-6,6,0.593103448275862
3,4,4,9,1e-06,-6,6,0.514084507042254
3,4,5,9,1e-06,-6,5,0.626760563380282
3,4,1,10,1e-06,-6,6,0.657718120805369
3,4,2,10,1e-06,-6,6,0.537414965986395
3,4,3,10,1e-06,-6,6,0.572413793103448
3,4,4,10,1e-06,-6,6,0.492957746478873
3,4,5,10,1e-06,-6,6,0.619718309859155
3,4,1,11,1e-06,-6,7,0.63758389261745
3,4,2,11,1e-06,-6,7,0.523809523809524
3,4,3,11,1e-06,-6,7,0.586206896551724
3,4,4,11,1e-06,-6,7,0.542253521126761
3,4,5,11,1e-06,-6,6,0.605633802816901
3,4,1,12,1e-06,-6,7,0.630872483221476
3,4,2,12,1e-06,-6,7,0.517006802721088
3,4,3,12,1e-06,-6,7,0.572413793103448
3,4,4,12,1e-06,-6,7,0.542253521126761
3,4,5,12,1e-06,-6,7,0.591549295774648
3,4,1,13,1e-06,-6,7,0.61744966442953
3,4,2,13,1e-06,-6,7,0.530612244897959
3,4,3,13,1e-06,-6,7,0.558620689655172
3,4,4,13,1e-06,-6,7,0.542253521126761
3,4,5,13,1e-06,-6,7,0.605633802816901
3,4,1,14,1e-06,-6,8,0.610738255033557
3,4,2,14,1e-06,-6,7,0.510204081632653
3,4,3,14,1e-06,-6,8,0.551724137931034
3,4,4,14,1e-06,-6,8,0.556338028169014
3,4,5,14,1e-06,-6,7,0.605633802816901
3,4,1,15,1e-06,-6,8,0.610738255033557
3,4,2,15,1e-06,-6,8,0.489795918367347
3,4,3,15,1e-06,-6,8,0.579310344827586
3,4,4,15,1e-06,-6,8,0.542253521126761
3,4,5,15,1e-06,-6,8,0.577464788732394
3,4,1,16,1e-06,-6,8,0.597315436241611
3,4,2,16,1e-06,-6,8,0.489795918367347
3,4,3,16,1e-06,-6,8,0.593103448275862
3,4,4,16,1e-06,-6,8,0.542253521126761
3,4,5,16,1e-06,-6,8,0.556338028169014
3,4,1,17,1e-06,-6,9,0.597315436241611
3,4,2,17,1e-06,-6,9,0.489795918367347
3,4,3,17,1e-06,-6,9,0.586206896551724
3,4,4,17,1e-06,-6,9,0.528169014084507
3,4,5,17,1e-06,-6,8,0.556338028169014
3,4,1,18,1e-06,-6,9,0.597315436241611
3,4,2,18,1e-06,-6,9,0.517006802721088
3,4,3,18,1e-06,-6,9,0.572413793103448
3,4,4,18,1e-06,-6,9,0.528169014084507
3,4,5,18,1e-06,-6,9,0.577464788732394
3,4,1,19,1e-06,-6,10,0.604026845637584
3,4,2,19,1e-06,-6,9,0.510204081632653
3,4,3,19,1e-06,-6,10,0.572413793103448
3,4,4,19,1e-06,-6,10,0.535211267605634
3,4,5,19,1e-06,-6,9,0.577464788732394
3,4,1,20,1e-06,-6,10,0.610738255033557
3,4,2,20,1e-06,-6,10,0.489795918367347
3,4,3,20,1e-06,-6,10,0.6
3,4,4,20,1e-06,-6,10,0.542253521126761
3,4,5,20,1e-06,-6,10,0.563380281690141
3,5,1,6,1e-06,-6,4,0.630872483221476
3,5,2,6,1e-06,-6,4,0.612244897959184
3,5,3,6,1e-06,-6,4,0.551724137931034
3,5,4,6,1e-06,-6,4,0.58041958041958
3,5,5,6,1e-06,-6,4,0.598591549295775
3,5,1,7,1e-06,-6,5,0.63758389261745
3,5,2,7,1e-06,-6,5,0.659863945578231
3,5,3,7,1e-06,-6,5,0.558620689655172
3,5,4,7,1e-06,-6,5,0.587412587412587
3,5,5,7,1e-06,-6,5,0.640845070422535
3,5,1,8,1e-06,-6,5,0.651006711409396
3,5,2,8,1e-06,-6,5,0.612244897959184
3,5,3,8,1e-06,-6,5,0.558620689655172
3,5,4,8,1e-06,-6,5,0.566433566433566
3,5,5,8,1e-06,-6,5,0.619718309859155
3,5,1,9,1e-06,-6,6,0.644295302013423
3,5,2,9,1e-06,-6,6,0.571428571428571
3,5,3,9,1e-06,-6,6,0.531034482758621
3,5,4,9,1e-06,-6,6,0.622377622377622
3,5,5,9,1e-06,-6,6,0.570422535211268
3,5,1,10,1e-06,-6,6,0.630872483221476
3,5,2,10,1e-06,-6,6,0.537414965986395
3,5,3,10,1e-06,-6,6,0.56551724137931
3,5,4,10,1e-06,-6,6,0.573426573426573
3,5,5,10,1e-06,-6,6,0.626760563380282
3,5,1,11,1e-06,-6,7,0.590604026845638
3,5,2,11,1e-06,-6,7,0.537414965986395
3,5,3,11,1e-06,-6,7,0.558620689655172
3,5,4,11,1e-06,-6,7,0.601398601398601
3,5,5,11,1e-06,-6,7,0.577464788732394
3,5,1,12,1e-06,-6,7,0.570469798657718
3,5,2,12,1e-06,-6,7,0.578231292517007
3,5,3,12,1e-06,-6,7,0.551724137931034
3,5,4,12,1e-06,-6,7,0.587412587412587
3,5,5,12,1e-06,-6,7,0.577464788732394
3,5,1,13,1e-06,-6,7,0.570469798657718
3,5,2,13,1e-06,-6,7,0.598639455782313
3,5,3,13,1e-06,-6,7,0.524137931034483
3,5,4,13,1e-06,-6,7,0.545454545454545
3,5,5,13,1e-06,-6,7,0.563380281690141
3,5,1,14,1e-06,-6,8,0.570469798657718
3,5,2,14,1e-06,-6,7,0.598639455782313
3,5,3,14,1e-06,-6,8,0.56551724137931
3,5,4,14,1e-06,-6,8,0.552447552447552
3,5,5,14,1e-06,-6,8,0.549295774647887
3,5,1,15,1e-06,-6,8,0.597315436241611
3,5,2,15,1e-06,-6,8,0.612244897959184
3,5,3,15,1e-06,-6,8,0.558620689655172
3,5,4,15,1e-06,-6,8,0.531468531468531
3,5,5,15,1e-06,-6,8,0.556338028169014
3,5,1,16,1e-06,-6,9,0.590604026845638
3,5,2,16,1e-06,-6,8,0.625850340136054
3,5,3,16,1e-06,-6,9,0.586206896551724
3,5,4,16,1e-06,-6,8,0.531468531468531
3,5,5,16,1e-06,-6,8,0.584507042253521
3,5,1,17,1e-06,-6,9,0.583892617449664
3,5,2,17,1e-06,-6,9,0.605442176870748
3,5,3,17,1e-06,-6,9,0.579310344827586
3,5,4,17,1e-06,-6,9,0.55944055944056
3,5,5,17,1e-06,-6,9,0.584507042253521
3,5,1,18,1e-06,-6,9,0.577181208053691
3,5,2,18,1e-06,-6,9,0.612244897959184
3,5,3,18,1e-06,-6,9,0.56551724137931
3,5,4,18,1e-06,-6,9,0.55944055944056
3,5,5,18,1e-06,-6,9,0.563380281690141
3,5,1,19,1e-06,-6,10,0.583892617449664
