"threshold","repeat_id","fold_id","feature_set","classifier","accuracy"
12,1,1,"ILR_CDPA","MultinomialLasso",0.668478260869565
12,1,1,"ILR_CDPA","Mahalanobis",0.429347826086957
12,1,1,"ILR_only","RF",0.342391304347826
12,1,1,"ILR_only","MultinomialLasso",0.380434782608696
12,1,1,"ILR_only","Mahalanobis",0.282608695652174
12,1,1,"CDPA_only","RF",0.635869565217391
12,1,1,"CDPA_only","MultinomialLasso",0.66304347826087
12,1,1,"CDPA_only","Mahalanobis",0.402173913043478
12,1,2,"ILR_CDPA","RF",0.655737704918033
12,1,2,"ILR_CDPA","MultinomialLasso",0.644808743169399
12,1,2,"ILR_CDPA","Mahalanobis",0.398907103825137
12,1,2,"ILR_only","RF",0.333333333333333
12,1,2,"ILR_only","MultinomialLasso",0.377049180327869
12,1,2,"ILR_only","Mahalanobis",0.229508196721311
12,1,2,"CDPA_only","RF",0.6775956284153
12,1,2,"CDPA_only","MultinomialLasso",0.60655737704918
12,1,2,"CDPA_only","Mahalanobis",0.40983606557377
12,1,3,"ILR_CDPA","RF",0.705555555555556
12,1,3,"ILR_CDPA","MultinomialLasso",0.694444444444444
12,1,3,"ILR_CDPA","Mahalanobis",0.361111111111111
12,1,3,"ILR_only","RF",0.427777777777778
12,1,3,"ILR_only","MultinomialLasso",0.366666666666667
12,1,3,"ILR_only","Mahalanobis",0.272222222222222
12,1,3,"CDPA_only","RF",0.688888888888889
12,1,3,"CDPA_only","MultinomialLasso",0.672222222222222
12,1,3,"CDPA_only","Mahalanobis",0.344444444444444
12,1,4,"ILR_CDPA","RF",0.76536312849162
12,1,4,"ILR_CDPA","MultinomialLasso",0.698324022346369
12,1,4,"ILR_CDPA","Mahalanobis",0.458100558659218
12,1,4,"ILR_only","RF",0.335195530726257
12,1,4,"ILR_only","MultinomialLasso",0.385474860335196
12,1,4,"ILR_only","Mahalanobis",0.273743016759777
12,1,4,"CDPA_only","RF",0.731843575418994
12,1,4,"CDPA_only","MultinomialLasso",0.687150837988827
12,1,4,"CDPA_only","Mahalanobis",0.391061452513966
12,1,5,"ILR_CDPA","RF",0.702247191011236
12,1,5,"ILR_CDPA","MultinomialLasso",0.657303370786517
12,1,5,"ILR_CDPA","Mahalanobis",0.393258426966292
12,1,5,"ILR_only","RF",0.359550561797753
12,1,5,"ILR_only","MultinomialLasso",0.410112359550562
12,1,5,"ILR_only","Mahalanobis",0.247191011235955
12,1,5,"CDPA_only","RF",0.674157303370786
12,1,5,"CDPA_only","MultinomialLasso",0.629213483146067
12,1,5,"CDPA_only","Mahalanobis",0.426966292134831
12,2,1,"ILR_CDPA","RF",0.71195652173913
12,2,1,"ILR_CDPA","MultinomialLasso",0.668478260869565
12,2,1,"ILR_CDPA","Mahalanobis",0.423913043478261
12,2,1,"ILR_only","RF",0.358695652173913
12,2,1,"ILR_only","MultinomialLasso",0.375
12,2,1,"ILR_only","Mahalanobis",0.28804347826087
12,2,1,"CDPA_only","RF",0.684782608695652
12,2,1,"CDPA_only","MultinomialLasso",0.652173913043478
12,2,1,"CDPA_only","Mahalanobis",0.385869565217391
12,2,2,"ILR_CDPA","RF",0.721311475409836
12,2,2,"ILR_CDPA","MultinomialLasso",0.672131147540984
12,2,2,"ILR_CDPA","Mahalanobis",0.382513661202186
12,2,2,"ILR_only","RF",0.3224043715847
12,2,2,"ILR_only","MultinomialLasso",0.377049180327869
12,2,2,"ILR_only","Mahalanobis",0.234972677595628
12,2,2,"CDPA_only","RF",0.710382513661202
12,2,2,"CDPA_only","MultinomialLasso",0.644808743169399
12,2,2,"CDPA_only","Mahalanobis",0.382513661202186
12,2,3,"ILR_CDPA","RF",0.677777777777778
12,2,3,"ILR_CDPA","MultinomialLasso",0.705555555555556
12,2,3,"ILR_CDPA","Mahalanobis",0.433333333333333
12,2,3,"ILR_only","RF",0.394444444444444
12,2,3,"ILR_only","MultinomialLasso",0.411111111111111
12,2,3,"ILR_only","Mahalanobis",0.272222222222222
12,2,3,"CDPA_only","RF",0.683333333333333
12,2,3,"CDPA_only","MultinomialLasso",0.694444444444444
12,2,3,"CDPA_only","Mahalanobis",0.411111111111111
12,2,4,"ILR_CDPA","RF",0.737430167597765
12,2,4,"ILR_CDPA","MultinomialLasso",0.653631284916201
12,2,4,"ILR_CDPA","Mahalanobis",0.418994413407821
12,2,4,"ILR_only","RF",0.374301675977654
12,2,4,"ILR_only","MultinomialLasso",0.374301675977654
12,2,4,"ILR_only","Mahalanobis",0.240223463687151
12,2,4,"CDPA_only","RF",0.737430167597765
12,2,4,"CDPA_only","MultinomialLasso",0.64804469273743
12,2,4,"CDPA_only","Mahalanobis",0.418994413407821
12,2,5,"ILR_CDPA","RF",0.634831460674157
12,2,5,"ILR_CDPA","MultinomialLasso",0.674157303370786
12,2,5,"ILR_CDPA","Mahalanobis",0.359550561797753
12,2,5,"ILR_only","RF",0.320224719101124
12,2,5,"ILR_only","MultinomialLasso",0.382022471910112
12,2,5,"ILR_only","Mahalanobis",0.247191011235955
12,2,5,"CDPA_only","RF",0.668539325842697
12,2,5,"CDPA_only","MultinomialLasso",0.662921348314607
12,2,5,"CDPA_only","Mahalanobis",0.393258426966292
12,3,1,"ILR_CDPA","RF",0.668478260869565
12,3,1,"ILR_CDPA","MultinomialLasso",0.66304347826087
12,3,1,"ILR_CDPA","Mahalanobis",0.396739130434783
12,3,1,"ILR_only","RF",0.342391304347826
12,3,1,"ILR_only","MultinomialLasso",0.380434782608696
12,3,1,"ILR_only","Mahalanobis",0.239130434782609
12,3,1,"CDPA_only","RF",0.684782608695652
12,3,1,"CDPA_only","MultinomialLasso",0.657608695652174
12,3,1,"CDPA_only","Mahalanobis",0.396739130434783
12,3,2,"ILR_CDPA","RF",0.715846994535519
12,3,2,"ILR_CDPA","MultinomialLasso",0.655737704918033
12,3,2,"ILR_CDPA","Mahalanobis",0.404371584699454
12,3,2,"ILR_only","RF",0.344262295081967
12,3,2,"ILR_only","MultinomialLasso",0.404371584699454
12,3,2,"ILR_only","Mahalanobis",0.229508196721311
12,3,2,"CDPA_only","RF",0.693989071038251
12,3,2,"CDPA_only","MultinomialLasso",0.633879781420765
12,3,2,"CDPA_only","Mahalanobis",0.426229508196721
12,3,3,"ILR_CDPA","RF",0.694444444444444
12,3,3,"ILR_CDPA","MultinomialLasso",0.694444444444444
12,3,3,"ILR_CDPA","Mahalanobis",0.405555555555556
12,3,3,"ILR_only","RF",0.377777777777778
12,3,3,"ILR_only","MultinomialLasso",0.361111111111111
12,3,3,"ILR_only","Mahalanobis",0.238888888888889
12,3,3,"CDPA_only","RF",0.683333333333333
12,3,3,"CDPA_only","MultinomialLasso",0.683333333333333
12,3,3,"CDPA_only","Mahalanobis",0.427777777777778
12,3,4,"ILR_CDPA","RF",0.731843575418994
12,3,4,"ILR_CDPA","MultinomialLasso",0.681564245810056
12,3,4,"ILR_CDPA","Mahalanobis",0.418994413407821
12,3,4,"ILR_only","RF",0.329608938547486
12,3,4,"ILR_only","MultinomialLasso",0.385474860335196
12,3,4,"ILR_only","Mahalanobis",0.251396648044693
12,3,4,"CDPA_only","RF",0.698324022346369
12,3,4,"CDPA_only","MultinomialLasso",0.664804469273743
12,3,4,"CDPA_only","Mahalanobis",0.374301675977654
12,3,5,"ILR_CDPA","RF",0.651685393258427
12,3,5,"ILR_CDPA","MultinomialLasso",0.651685393258427
12,3,5,"ILR_CDPA","Mahalanobis",0.337078651685393
12,3,5,"ILR_only","RF",0.365168539325843
12,3,5,"ILR_only","MultinomialLasso",0.393258426966292
12,3,5,"ILR_only","Mahalanobis",0.258426966292135
12,3,5,"CDPA_only","RF",0.651685393258427
12,3,5,"CDPA_only","MultinomialLasso",0.623595505617977
12,3,5,"CDPA_only","Mahalanobis",0.398876404494382
12,4,1,"ILR_CDPA","RF",0.701086956521739
12,4,1,"ILR_CDPA","MultinomialLasso",0.706521739130435
12,4,1,"ILR_CDPA","Mahalanobis",0.467391304347826
12,4,1,"ILR_only","RF",0.326086956521739
12,4,1,"ILR_only","MultinomialLasso",0.347826086956522
12,4,1,"ILR_only","Mahalanobis",0.293478260869565
12,4,1,"CDPA_only","RF",0.690217391304348
12,4,1,"CDPA_only","MultinomialLasso",0.66304347826087
12,4,1,"CDPA_only","Mahalanobis",0.445652173913043
12,4,2,"ILR_CDPA","RF",0.693989071038251
12,4,2,"ILR_CDPA","MultinomialLasso",0.639344262295082
12,4,2,"ILR_CDPA","Mahalanobis",0.366120218579235
12,4,2,"ILR_only","RF",0.360655737704918
12,4,2,"ILR_only","MultinomialLasso",0.398907103825137
12,4,2,"ILR_only","Mahalanobis",0.19672131147541
12,4,2,"CDPA_only","RF",0.66120218579235
12,4,2,"CDPA_only","MultinomialLasso",0.617486338797814
12,4,2,"CDPA_only","Mahalanobis",0.33879781420765
12,4,3,"ILR_CDPA","RF",0.705555555555556
12,4,3,"ILR_CDPA","MultinomialLasso",0.627777777777778
12,4,3,"ILR_CDPA","Mahalanobis",0.35
12,4,3,"ILR_only","RF",0.35
12,4,3,"ILR_only","MultinomialLasso",0.394444444444444
12,4,3,"ILR_only","Mahalanobis",0.238888888888889
12,4,3,"CDPA_only","RF",0.711111111111111
12,4,3,"CDPA_only","MultinomialLasso",0.638888888888889
12,4,3,"CDPA_only","Mahalanobis",0.366666666666667
12,4,4,"ILR_CDPA","RF",0.748603351955307
12,4,4,"ILR_CDPA","MultinomialLasso",0.664804469273743
12,4,4,"ILR_CDPA","Mahalanobis",0.407821229050279
12,4,4,"ILR_only","RF",0.385474860335196
12,4,4,"ILR_only","MultinomialLasso",0.396648044692737
12,4,4,"ILR_only","Mahalanobis",0.301675977653631
12,4,4,"CDPA_only","RF",0.731843575418994
12,4,4,"CDPA_only","MultinomialLasso",0.659217877094972
12,4,4,"CDPA_only","Mahalanobis",0.458100558659218
12,4,5,"ILR_CDPA","RF",0.685393258426966
12,4,5,"ILR_CDPA","MultinomialLasso",0.707865168539326
12,4,5,"ILR_CDPA","Mahalanobis",0.415730337078652
12,4,5,"ILR_only","RF",0.348314606741573
12,4,5,"ILR_only","MultinomialLasso",0.382022471910112
12,4,5,"ILR_only","Mahalanobis",0.264044943820225
12,4,5,"CDPA_only","RF",0.674157303370786
12,4,5,"CDPA_only","MultinomialLasso",0.685393258426966
12,4,5,"CDPA_only","Mahalanobis",0.426966292134831
12,5,1,"ILR_CDPA","RF",0.695652173913043
12,5,1,"ILR_CDPA","MultinomialLasso",0.657608695652174
12,5,1,"ILR_CDPA","Mahalanobis",0.451086956521739
12,5,1,"ILR_only","RF",0.429347826086957
12,5,1,"ILR_only","MultinomialLasso",0.407608695652174
12,5,1,"ILR_only","Mahalanobis",0.298913043478261
12,5,1,"CDPA_only","RF",0.684782608695652
12,5,1,"CDPA_only","MultinomialLasso",0.635869565217391
12,5,1,"CDPA_only","Mahalanobis",0.440217391304348
12,5,2,"ILR_CDPA","RF",0.715846994535519
12,5,2,"ILR_CDPA","MultinomialLasso",0.622950819672131
12,5,2,"ILR_CDPA","Mahalanobis",0.327868852459016
12,5,2,"ILR_only","RF",0.344262295081967
12,5,2,"ILR_only","MultinomialLasso",0.360655737704918
12,5,2,"ILR_only","Mahalanobis",0.19672131147541
12,5,2,"CDPA_only","RF",0.693989071038251
12,5,2,"CDPA_only","MultinomialLasso",0.633879781420765
12,5,2,"CDPA_only","Mahalanobis",0.3224043715847
12,5,3,"ILR_CDPA","RF",0.683333333333333
12,5,3,"ILR_CDPA","MultinomialLasso",0.661111111111111
12,5,3,"ILR_CDPA","Mahalanobis",0.444444444444444
12,5,3,"ILR_only","RF",0.4
12,5,3,"ILR_only","MultinomialLasso",0.394444444444444
12,5,3,"ILR_only","Mahalanobis",0.255555555555556
12,5,3,"CDPA_only","RF",0.688888888888889
12,5,3,"CDPA_only","MultinomialLasso",0.688888888888889
12,5,3,"CDPA_only","Mahalanobis",0.427777777777778
12,5,4,"ILR_CDPA","RF",0.687150837988827
12,5,4,"ILR_CDPA","MultinomialLasso",0.681564245810056
12,5,4,"ILR_CDPA","Mahalanobis",0.41340782122905
12,5,4,"ILR_only","RF",0.368715083798883
12,5,4,"ILR_only","MultinomialLasso",0.391061452513966
12,5,4,"ILR_only","Mahalanobis",0.201117318435754
12,5,4,"CDPA_only","RF",0.687150837988827
12,5,4,"CDPA_only","MultinomialLasso",0.64804469273743
12,5,4,"CDPA_only","Mahalanobis",0.391061452513966
12,5,5,"ILR_CDPA","RF",0.719101123595506
12,5,5,"ILR_CDPA","MultinomialLasso",0.707865168539326
12,5,5,"ILR_CDPA","Mahalanobis",0.460674157303371
12,5,5,"ILR_only","RF",0.353932584269663
12,5,5,"ILR_only","MultinomialLasso",0.370786516853933
12,5,5,"ILR_only","Mahalanobis",0.292134831460674
12,5,5,"CDPA_only","RF",0.730337078651685
12,5,5,"CDPA_only","MultinomialLasso",0.691011235955056
12,5,5,"CDPA_only","Mahalanobis",0.421348314606742
12,6,1,"ILR_CDPA","RF",0.701086956521739
12,6,1,"ILR_CDPA","MultinomialLasso",0.66304347826087
12,6,1,"ILR_CDPA","Mahalanobis",0.385869565217391
12,6,1,"ILR_only","RF",0.396739130434783
12,6,1,"ILR_only","MultinomialLasso",0.358695652173913
12,6,1,"ILR_only","Mahalanobis",0.195652173913043
12,6,1,"CDPA_only","RF",0.706521739130435
12,6,1,"CDPA_only","MultinomialLasso",0.641304347826087
12,6,1,"CDPA_only","Mahalanobis",0.385869565217391
12,6,2,"ILR_CDPA","RF",0.704918032786885
12,6,2,"ILR_CDPA","MultinomialLasso",0.721311475409836
12,6,2,"ILR_CDPA","Mahalanobis",0.420765027322404
12,6,2,"ILR_only","RF",0.349726775956284
12,6,2,"ILR_only","MultinomialLasso",0.387978142076503
12,6,2,"ILR_only","Mahalanobis",0.316939890710383
12,6,2,"CDPA_only","RF",0.704918032786885
12,6,2,"CDPA_only","MultinomialLasso",0.688524590163934
12,6,2,"CDPA_only","Mahalanobis",0.39344262295082
12,6,3,"ILR_CDPA","RF",0.644444444444444
12,6,3,"ILR_CDPA","MultinomialLasso",0.655555555555556
12,6,3,"ILR_CDPA","Mahalanobis",0.405555555555556
12,6,3,"ILR_only","RF",0.333333333333333
12,6,3,"ILR_only","MultinomialLasso",0.361111111111111
12,6,3,"ILR_only","Mahalanobis",0.272222222222222
12,6,3,"CDPA_only","RF",0.655555555555556
12,6,3,"CDPA_only","MultinomialLasso",0.633333333333333
12,6,3,"CDPA_only","Mahalanobis",0.411111111111111
12,6,4,"ILR_CDPA","RF",0.720670391061452
12,6,4,"ILR_CDPA","MultinomialLasso",0.653631284916201
12,6,4,"ILR_CDPA","Mahalanobis",0.46927374301676
12,6,4,"ILR_only","RF",0.379888268156425
12,6,4,"ILR_only","MultinomialLasso",0.396648044692737
12,6,4,"ILR_only","Mahalanobis",0.256983240223464
12,6,4,"CDPA_only","RF",0.692737430167598
12,6,4,"CDPA_only","MultinomialLasso",0.664804469273743
12,6,4,"CDPA_only","Mahalanobis",0.446927374301676
12,6,5,"ILR_CDPA","RF",0.724719101123595
12,6,5,"ILR_CDPA","MultinomialLasso",0.691011235955056
12,6,5,"ILR_CDPA","Mahalanobis",0.376404494382022
12,6,5,"ILR_only","RF",0.353932584269663
12,6,5,"ILR_only","MultinomialLasso",0.410112359550562
12,6,5,"ILR_only","Mahalanobis",0.241573033707865
12,6,5,"CDPA_only","RF",0.724719101123595
12,6,5,"CDPA_only","MultinomialLasso",0.657303370786517
12,6,5,"CDPA_only","Mahalanobis",0.393258426966292
12,7,1,"ILR_CDPA","RF",0.66304347826087
12,7,1,"ILR_CDPA","MultinomialLasso",0.66304347826087
12,7,1,"ILR_CDPA","Mahalanobis",0.451086956521739
12,7,1,"ILR_only","RF",0.380434782608696
12,7,1,"ILR_only","MultinomialLasso",0.385869565217391
12,7,1,"ILR_only","Mahalanobis",0.277173913043478
12,7,1,"CDPA_only","RF",0.668478260869565
12,7,1,"CDPA_only","MultinomialLasso",0.625
12,7,1,"CDPA_only","Mahalanobis",0.380434782608696
12,7,2,"ILR_CDPA","RF",0.710382513661202
12,7,2,"ILR_CDPA","MultinomialLasso",0.710382513661202
12,7,2,"ILR_CDPA","Mahalanobis",0.426229508196721
12,7,2,"ILR_only","RF",0.349726775956284
12,7,2,"ILR_only","MultinomialLasso",0.382513661202186
12,7,2,"ILR_only","Mahalanobis",0.251366120218579
12,7,2,"CDPA_only","RF",0.710382513661202
12,7,2,"CDPA_only","MultinomialLasso",0.683060109289617
12,7,2,"CDPA_only","Mahalanobis",0.377049180327869
12,7,3,"ILR_CDPA","RF",0.705555555555556
12,7,3,"ILR_CDPA","MultinomialLasso",0.711111111111111
12,7,3,"ILR_CDPA","Mahalanobis",0.416666666666667
12,7,3,"ILR_only","RF",0.333333333333333
12,7,3,"ILR_only","MultinomialLasso",0.388888888888889
12,7,3,"ILR_only","Mahalanobis",0.255555555555556
12,7,3,"CDPA_only","RF",0.727777777777778
12,7,3,"CDPA_only","MultinomialLasso",0.688888888888889
12,7,3,"CDPA_only","Mahalanobis",0.461111111111111
12,7,4,"ILR_CDPA","RF",0.726256983240223
12,7,4,"ILR_CDPA","MultinomialLasso",0.687150837988827
12,7,4,"ILR_CDPA","Mahalanobis",0.391061452513966
12,7,4,"ILR_only","RF",0.385474860335196
12,7,4,"ILR_only","MultinomialLasso",0.391061452513966
12,7,4,"ILR_only","Mahalanobis",0.268156424581006
12,7,4,"CDPA_only","RF",0.720670391061452
12,7,4,"CDPA_only","MultinomialLasso",0.681564245810056
12,7,4,"CDPA_only","Mahalanobis",0.368715083798883
12,7,5,"ILR_CDPA","RF",0.685393258426966
12,7,5,"ILR_CDPA","MultinomialLasso",0.629213483146067
12,7,5,"ILR_CDPA","Mahalanobis",0.353932584269663
12,7,5,"ILR_only","RF",0.365168539325843
12,7,5,"ILR_only","MultinomialLasso",0.365168539325843
12,7,5,"ILR_only","Mahalanobis",0.191011235955056
12,7,5,"CDPA_only","RF",0.651685393258427
12,7,5,"CDPA_only","MultinomialLasso",0.606741573033708
12,7,5,"CDPA_only","Mahalanobis",0.348314606741573
12,8,1,"ILR_CDPA","RF",0.673913043478261
12,8,1,"ILR_CDPA","MultinomialLasso",0.630434782608696
12,8,1,"ILR_CDPA","Mahalanobis",0.380434782608696
12,8,1,"ILR_only","RF",0.375
12,8,1,"ILR_only","MultinomialLasso",0.369565217391304
12,8,1,"ILR_only","Mahalanobis",0.293478260869565
12,8,1,"CDPA_only","RF",0.66304347826087
12,8,1,"CDPA_only","MultinomialLasso",0.619565217391304
12,8,1,"CDPA_only","Mahalanobis",0.396739130434783
12,8,2,"ILR_CDPA","RF",0.688524590163934
12,8,2,"ILR_CDPA","MultinomialLasso",0.688524590163934
12,8,2,"ILR_CDPA","Mahalanobis",0.453551912568306
12,8,2,"ILR_only","RF",0.360655737704918
12,8,2,"ILR_only","MultinomialLasso",0.404371584699454
12,8,2,"ILR_only","Mahalanobis",0.26775956284153
12,8,2,"CDPA_only","RF",0.699453551912568
12,8,2,"CDPA_only","MultinomialLasso",0.666666666666667
12,8,2,"CDPA_only","Mahalanobis",0.431693989071038
12,8,3,"ILR_CDPA","RF",0.694444444444444
12,8,3,"ILR_CDPA","MultinomialLasso",0.677777777777778
12,8,3,"ILR_CDPA","Mahalanobis",0.433333333333333
12,8,3,"ILR_only","RF",0.422222222222222
12,8,3,"ILR_only","MultinomialLasso",0.411111111111111
12,8,3,"ILR_only","Mahalanobis",0.238888888888889
12,8,3,"CDPA_only","RF",0.688888888888889
12,8,3,"CDPA_only","MultinomialLasso",0.644444444444444
12,8,3,"CDPA_only","Mahalanobis",0.372222222222222
12,8,4,"ILR_CDPA","RF",0.726256983240223
12,8,4,"ILR_CDPA","MultinomialLasso",0.692737430167598
12,8,4,"ILR_CDPA","Mahalanobis",0.402234636871508
12,8,4,"ILR_only","RF",0.312849162011173
12,8,4,"ILR_only","MultinomialLasso",0.357541899441341
12,8,4,"ILR_only","Mahalanobis",0.229050279329609
12,8,4,"CDPA_only","RF",0.715083798882682
12,8,4,"CDPA_only","MultinomialLasso",0.692737430167598
12,8,4,"CDPA_only","Mahalanobis",0.452513966480447
12,8,5,"ILR_CDPA","RF",0.691011235955056
12,8,5,"ILR_CDPA","MultinomialLasso",0.668539325842697
12,8,5,"ILR_CDPA","Mahalanobis",0.376404494382022
12,8,5,"ILR_only","RF",0.353932584269663
12,8,5,"ILR_only","MultinomialLasso",0.376404494382022
12,8,5,"ILR_only","Mahalanobis",0.247191011235955
12,8,5,"CDPA_only","RF",0.696629213483146
12,8,5,"CDPA_only","MultinomialLasso",0.651685393258427
12,8,5,"CDPA_only","Mahalanobis",0.404494382022472
12,9,1,"ILR_CDPA","RF",0.706521739130435
12,9,1,"ILR_CDPA","MultinomialLasso",0.657608695652174
12,9,1,"ILR_CDPA","Mahalanobis",0.423913043478261
12,9,1,"ILR_only","RF",0.358695652173913
12,9,1,"ILR_only","MultinomialLasso",0.391304347826087
12,9,1,"ILR_only","Mahalanobis",0.266304347826087
12,9,1,"CDPA_only","RF",0.684782608695652
12,9,1,"CDPA_only","MultinomialLasso",0.641304347826087
12,9,1,"CDPA_only","Mahalanobis",0.41304347826087
12,9,2,"ILR_CDPA","RF",0.688524590163934
12,9,2,"ILR_CDPA","MultinomialLasso",0.650273224043716
12,9,2,"ILR_CDPA","Mahalanobis",0.398907103825137
12,9,2,"ILR_only","RF",0.366120218579235
12,9,2,"ILR_only","MultinomialLasso",0.366120218579235
12,9,2,"ILR_only","Mahalanobis",0.251366120218579
12,9,2,"CDPA_only","RF",0.715846994535519
12,9,2,"CDPA_only","MultinomialLasso",0.650273224043716
12,9,2,"CDPA_only","Mahalanobis",0.40983606557377
12,9,3,"ILR_CDPA","RF",0.672222222222222
12,9,3,"ILR_CDPA","MultinomialLasso",0.672222222222222
12,9,3,"ILR_CDPA","Mahalanobis",0.422222222222222
12,9,3,"ILR_only","RF",0.322222222222222
12,9,3,"ILR_only","MultinomialLasso",0.388888888888889
12,9,3,"ILR_only","Mahalanobis",0.233333333333333
12,9,3,"CDPA_only","RF",0.688888888888889
12,9,3,"CDPA_only","MultinomialLasso",0.672222222222222
12,9,3,"CDPA_only","Mahalanobis",0.366666666666667
12,9,4,"ILR_CDPA","RF",0.709497206703911
12,9,4,"ILR_CDPA","MultinomialLasso",0.681564245810056
12,9,4,"ILR_CDPA","Mahalanobis",0.363128491620112
12,9,4,"ILR_only","RF",0.368715083798883
12,9,4,"ILR_only","MultinomialLasso",0.41340782122905
12,9,4,"ILR_only","Mahalanobis",0.256983240223464
12,9,4,"CDPA_only","RF",0.692737430167598
12,9,4,"CDPA_only","MultinomialLasso",0.636871508379888
12,9,4,"CDPA_only","Mahalanobis",0.368715083798883
12,9,5,"ILR_CDPA","RF",0.724719101123595
12,9,5,"ILR_CDPA","MultinomialLasso",0.707865168539326
12,9,5,"ILR_CDPA","Mahalanobis",0.449438202247191
12,9,5,"ILR_only","RF",0.415730337078652
12,9,5,"ILR_only","MultinomialLasso",0.370786516853933
12,9,5,"ILR_only","Mahalanobis",0.224719101123595
12,9,5,"CDPA_only","RF",0.719101123595506
12,9,5,"CDPA_only","MultinomialLasso",0.707865168539326
12,9,5,"CDPA_only","Mahalanobis",0.49438202247191
12,10,1,"ILR_CDPA","RF",0.695652173913043
12,10,1,"ILR_CDPA","MultinomialLasso",0.657608695652174
12,10,1,"ILR_CDPA","Mahalanobis",0.396739130434783
12,10,1,"ILR_only","RF",0.320652173913043
12,10,1,"ILR_only","MultinomialLasso",0.380434782608696
12,10,1,"ILR_only","Mahalanobis",0.206521739130435
12,10,1,"CDPA_only","RF",0.657608695652174
12,10,1,"CDPA_only","MultinomialLasso",0.635869565217391
12,10,1,"CDPA_only","Mahalanobis",0.391304347826087
12,10,2,"ILR_CDPA","RF",0.650273224043716
12,10,2,"ILR_CDPA","MultinomialLasso",0.650273224043716
12,10,2,"ILR_CDPA","Mahalanobis",0.355191256830601
12,10,2,"ILR_only","RF",0.333333333333333
12,10,2,"ILR_only","MultinomialLasso",0.371584699453552
12,10,2,"ILR_only","Mahalanobis",0.234972677595628
12,10,2,"CDPA_only","RF",0.699453551912568
12,10,2,"CDPA_only","MultinomialLasso",0.633879781420765
12,10,2,"CDPA_only","Mahalanobis",0.387978142076503
12,10,3,"ILR_CDPA","RF",0.711111111111111
12,10,3,"ILR_CDPA","MultinomialLasso",0.705555555555556
12,10,3,"ILR_CDPA","Mahalanobis",0.405555555555556
12,10,3,"ILR_only","RF",0.427777777777778
12,10,3,"ILR_only","MultinomialLasso",0.377777777777778
12,10,3,"ILR_only","Mahalanobis",0.255555555555556
12,10,3,"CDPA_only","RF",0.711111111111111
12,10,3,"CDPA_only","MultinomialLasso",0.666666666666667
12,10,3,"CDPA_only","Mahalanobis",0.366666666666667
12,10,4,"ILR_CDPA","RF",0.720670391061452
12,10,4,"ILR_CDPA","MultinomialLasso",0.675977653631285
12,10,4,"ILR_CDPA","Mahalanobis",0.379888268156425
12,10,4,"ILR_only","RF",0.335195530726257
12,10,4,"ILR_only","MultinomialLasso",0.385474860335196
12,10,4,"ILR_only","Mahalanobis",0.268156424581006
12,10,4,"CDPA_only","RF",0.709497206703911
12,10,4,"CDPA_only","MultinomialLasso",0.653631284916201
12,10,4,"CDPA_only","Mahalanobis",0.35195530726257
12,10,5,"ILR_CDPA","RF",0.651685393258427
12,10,5,"ILR_CDPA","MultinomialLasso",0.634831460674157
12,10,5,"ILR_CDPA","Mahalanobis",0.471910112359551
12,10,5,"ILR_only","RF",0.376404494382022
12,10,5,"ILR_only","MultinomialLasso",0.387640449438202
12,10,5,"ILR_only","Mahalanobis",0.308988764044944
12,10,5,"CDPA_only","RF",0.662921348314607
12,10,5,"CDPA_only","MultinomialLasso",0.612359550561798
12,10,5,"CDPA_only","Mahalanobis",0.460674157303371
12,11,1,"ILR_CDPA","RF",0.728260869565217
12,11,1,"ILR_CDPA","MultinomialLasso",0.66304347826087
12,11,1,"ILR_CDPA","Mahalanobis",0.347826086956522
12,11,1,"ILR_only","RF",0.320652173913043
12,11,1,"ILR_only","MultinomialLasso",0.396739130434783
12,11,1,"ILR_only","Mahalanobis",0.271739130434783
12,11,1,"CDPA_only","RF",0.690217391304348
12,11,1,"CDPA_only","MultinomialLasso",0.641304347826087
12,11,1,"CDPA_only","Mahalanobis",0.33695652173913
12,11,2,"ILR_CDPA","RF",0.672131147540984
12,11,2,"ILR_CDPA","MultinomialLasso",0.683060109289617
12,11,2,"ILR_CDPA","Mahalanobis",0.480874316939891
12,11,2,"ILR_only","RF",0.398907103825137
12,11,2,"ILR_only","MultinomialLasso",0.377049180327869
12,11,2,"ILR_only","Mahalanobis",0.273224043715847
12,11,2,"CDPA_only","RF",0.672131147540984
12,11,2,"CDPA_only","MultinomialLasso",0.66120218579235
12,11,2,"CDPA_only","Mahalanobis",0.448087431693989
12,11,3,"ILR_CDPA","RF",0.7
12,11,3,"ILR_CDPA","MultinomialLasso",0.677777777777778
12,11,3,"ILR_CDPA","Mahalanobis",0.45
12,11,3,"ILR_only","RF",0.366666666666667
12,11,3,"ILR_only","MultinomialLasso",0.355555555555556
12,11,3,"ILR_only","Mahalanobis",0.277777777777778
12,11,3,"CDPA_only","RF",0.705555555555556
12,11,3,"CDPA_only","MultinomialLasso",0.666666666666667
12,11,3,"CDPA_only","Mahalanobis",0.466666666666667
12,11,4,"ILR_CDPA","RF",0.709497206703911
12,11,4,"ILR_CDPA","MultinomialLasso",0.664804469273743
12,11,4,"ILR_CDPA","Mahalanobis",0.407821229050279
12,11,4,"ILR_only","RF",0.41340782122905
12,11,4,"ILR_only","MultinomialLasso",0.391061452513966
12,11,4,"ILR_only","Mahalanobis",0.195530726256983
